class_id,class_name,precision,recall,f1,support,accuracy,dataset,shot,seed,model_key,model
0,Brocoli_green_weeds_1,1.0,0.9994972347913524,0.9997485541865728,1989,0.9994972347913524,salinas,10,4,hybridsn_small,HybridSN-small
1,Brocoli_green_weeds_2,1.0,1.0,1.0,3706,1.0,salinas,10,4,hybridsn_small,HybridSN-small
2,Fallow,0.9745889387144993,1.0,0.987130961392884,1956,1.0,salinas,10,4,hybridsn_small,HybridSN-small
3,Fallow_rough_plow,0.7435064935064936,1.0,0.8528864059590316,1374,1.0,salinas,10,4,hybridsn_small,HybridSN-small
4,Fallow_smooth,0.950596252129472,0.8397291196388262,0.8917299240910906,2658,0.8397291196388262,salinas,10,4,hybridsn_small,HybridSN-small
5,Stubble,1.0,0.9654734704239656,0.9824334797210024,3939,0.9654734704239656,salinas,10,4,hybridsn_small,HybridSN-small
6,Celery,0.9944024629163168,0.9983141331834784,0.9963544587773416,3559,0.9983141331834784,salinas,10,4,hybridsn_small,HybridSN-small
7,Grapes_untrained,0.8366870573084353,0.9239178739667584,0.8781414994720169,11251,0.9239178739667584,salinas,10,4,hybridsn_small,HybridSN-small
8,Soil_vinyard_develop,0.9859671503747408,1.0,0.9929339971093624,6183,1.0,salinas,10,4,hybridsn_small,HybridSN-small
9,Corn_senesced_green_weeds,0.9983454665784248,0.9260282381829344,0.960828025477707,3258,0.9260282381829344,salinas,10,4,hybridsn_small,HybridSN-small
10,Lettuce_romaine_4wk,0.9307282415630552,1.0,0.9641214351425944,1048,1.0,salinas,10,4,hybridsn_small,HybridSN-small
11,Lettuce_romaine_5wk,1.0,0.9984268484530676,0.9992128050380478,1907,0.9984268484530676,salinas,10,4,hybridsn_small,HybridSN-small
12,Lettuce_romaine_6wk,0.9952,0.6941964285714286,0.8178829717291256,896,0.6941964285714286,salinas,10,4,hybridsn_small,HybridSN-small
13,Lettuce_romaine_7wk,0.7775297619047619,0.9952380952380953,0.873015873015873,1050,0.9952380952380953,salinas,10,4,hybridsn_small,HybridSN-small
14,Vinyard_untrained,0.8583485023994705,0.7156456953642384,0.7805281769618538,7248,0.7156456953642384,salinas,10,4,hybridsn_small,HybridSN-small
15,Vinyard_vertical_trellis,0.9977490151941476,0.9921656407386682,0.9949494949494948,1787,0.9921656407386682,salinas,10,4,hybridsn_small,HybridSN-small
0,Alfalfa,0.2773109243697479,1.0,0.4342105263157895,33,,indian_pines,5,0,prototype,Spectral QNN Gated Fusion + Prototype Loss
1,Corn-notill,0.7868421052631579,0.6348195329087049,0.7027027027027027,1413,,indian_pines,5,0,prototype,Spectral QNN Gated Fusion + Prototype Loss
2,Corn-mintill,0.7531760435571688,0.50920245398773,0.6076134699853587,815,,indian_pines,5,0,prototype,Spectral QNN Gated Fusion + Prototype Loss
3,Corn,0.908653846153846,0.8513513513513513,0.8790697674418605,222,,indian_pines,5,0,prototype,Spectral QNN Gated Fusion + Prototype Loss
4,Grass-pasture,1.0,0.7072649572649573,0.8285356695869838,468,,indian_pines,5,0,prototype,Spectral QNN Gated Fusion + Prototype Loss
5,Grass-trees,0.8588709677419355,0.8937062937062937,0.8759424263193969,715,,indian_pines,5,0,prototype,Spectral QNN Gated Fusion + Prototype Loss
6,Grass-pasture-mowed,0.3015873015873015,1.0,0.4634146341463415,19,,indian_pines,5,0,prototype,Spectral QNN Gated Fusion + Prototype Loss
7,Hay-windrowed,0.774247491638796,1.0,0.8727615457115928,463,,indian_pines,5,0,prototype,Spectral QNN Gated Fusion + Prototype Loss
8,Oats,0.1518987341772152,1.0,0.2637362637362637,12,,indian_pines,5,0,prototype,Spectral QNN Gated Fusion + Prototype Loss
9,Soybean-notill,0.7771535580524345,0.8672936259143156,0.8197530864197531,957,,indian_pines,5,0,prototype,Spectral QNN Gated Fusion + Prototype Loss
10,Soybean-mintill,0.9391044776119404,0.644672131147541,0.7645200486026732,2440,,indian_pines,5,0,prototype,Spectral QNN Gated Fusion + Prototype Loss
11,Soybean-clean,0.2632084534101825,0.4740484429065744,0.3384805435453984,578,,indian_pines,5,0,prototype,Spectral QNN Gated Fusion + Prototype Loss
12,Wheat,0.5264623955431755,0.9947368421052633,0.6885245901639344,190,,indian_pines,5,0,prototype,Spectral QNN Gated Fusion + Prototype Loss
13,Woods,0.9428060768543344,0.844,0.8906711692697341,1250,,indian_pines,5,0,prototype,Spectral QNN Gated Fusion + Prototype Loss
14,Buildings-Grass-Trees-Drives,0.4547872340425531,0.921832884097035,0.6090828138913624,371,,indian_pines,5,0,prototype,Spectral QNN Gated Fusion + Prototype Loss
15,Stone-Steel-Towers,0.4406779661016949,1.0,0.611764705882353,78,,indian_pines,5,0,prototype,Spectral QNN Gated Fusion + Prototype Loss
0,Alfalfa,0.4230769230769231,1.0,0.5945945945945946,33,,indian_pines,5,1,prototype,Spectral QNN Gated Fusion + Prototype Loss
1,Corn-notill,0.7663622526636226,0.7126680820948337,0.7385405207187385,1413,,indian_pines,5,1,prototype,Spectral QNN Gated Fusion + Prototype Loss
2,Corn-mintill,0.4341801385681293,0.2306748466257668,0.3012820512820512,815,,indian_pines,5,1,prototype,Spectral QNN Gated Fusion + Prototype Loss
3,Corn,0.376753507014028,0.8468468468468469,0.521497919556172,222,,indian_pines,5,1,prototype,Spectral QNN Gated Fusion + Prototype Loss
4,Grass-pasture,0.782608695652174,0.6538461538461539,0.7124563445867288,468,,indian_pines,5,1,prototype,Spectral QNN Gated Fusion + Prototype Loss
5,Grass-trees,0.7291666666666666,0.93006993006993,0.8174554394591272,715,,indian_pines,5,1,prototype,Spectral QNN Gated Fusion + Prototype Loss
6,Grass-pasture-mowed,0.25,1.0,0.4,19,,indian_pines,5,1,prototype,Spectral QNN Gated Fusion + Prototype Loss
7,Hay-windrowed,0.8903846153846153,1.0,0.9420142421159716,463,,indian_pines,5,1,prototype,Spectral QNN Gated Fusion + Prototype Loss
8,Oats,0.1411764705882353,1.0,0.2474226804123711,12,,indian_pines,5,1,prototype,Spectral QNN Gated Fusion + Prototype Loss
9,Soybean-notill,0.713170731707317,0.7638453500522466,0.7376387487386479,957,,indian_pines,5,1,prototype,Spectral QNN Gated Fusion + Prototype Loss
10,Soybean-mintill,0.9146634615384616,0.6237704918032787,0.7417153996101364,2440,,indian_pines,5,1,prototype,Spectral QNN Gated Fusion + Prototype Loss
11,Soybean-clean,0.6190476190476191,0.4948096885813148,0.55,578,,indian_pines,5,1,prototype,Spectral QNN Gated Fusion + Prototype Loss
12,Wheat,0.3689320388349514,1.0,0.5390070921985816,190,,indian_pines,5,1,prototype,Spectral QNN Gated Fusion + Prototype Loss
13,Woods,0.9233333333333332,0.8864,0.9044897959183672,1250,,indian_pines,5,1,prototype,Spectral QNN Gated Fusion + Prototype Loss
14,Buildings-Grass-Trees-Drives,0.5365497076023392,0.9892183288409704,0.6957345971563981,371,,indian_pines,5,1,prototype,Spectral QNN Gated Fusion + Prototype Loss
15,Stone-Steel-Towers,0.4698795180722891,1.0,0.639344262295082,78,,indian_pines,5,1,prototype,Spectral QNN Gated Fusion + Prototype Loss
0,Alfalfa,0.2142857142857142,1.0,0.3529411764705882,33,,indian_pines,5,2,prototype,Spectral QNN Gated Fusion + Prototype Loss
1,Corn-notill,0.8130252100840336,0.2738853503184713,0.4097406034939121,1413,,indian_pines,5,2,prototype,Spectral QNN Gated Fusion + Prototype Loss
2,Corn-mintill,0.5048231511254019,0.5779141104294478,0.5389016018306636,815,,indian_pines,5,2,prototype,Spectral QNN Gated Fusion + Prototype Loss
3,Corn,0.9403669724770642,0.9234234234234234,0.9318181818181818,222,,indian_pines,5,2,prototype,Spectral QNN Gated Fusion + Prototype Loss
4,Grass-pasture,0.8844339622641509,0.8012820512820513,0.8408071748878924,468,,indian_pines,5,2,prototype,Spectral QNN Gated Fusion + Prototype Loss
5,Grass-trees,0.9104477611940298,0.7678321678321678,0.8330804248861912,715,,indian_pines,5,2,prototype,Spectral QNN Gated Fusion + Prototype Loss
6,Grass-pasture-mowed,0.25,1.0,0.4,19,,indian_pines,5,2,prototype,Spectral QNN Gated Fusion + Prototype Loss
7,Hay-windrowed,0.8605947955390335,1.0,0.9250749250749252,463,,indian_pines,5,2,prototype,Spectral QNN Gated Fusion + Prototype Loss
8,Oats,0.0718562874251497,1.0,0.1340782122905028,12,,indian_pines,5,2,prototype,Spectral QNN Gated Fusion + Prototype Loss
9,Soybean-notill,0.7427937915742794,0.7001044932079414,0.7208176438945669,957,,indian_pines,5,2,prototype,Spectral QNN Gated Fusion + Prototype Loss
10,Soybean-mintill,0.8220035778175313,0.7532786885245901,0.786142001710864,2440,,indian_pines,5,2,prototype,Spectral QNN Gated Fusion + Prototype Loss
11,Soybean-clean,0.4826589595375722,0.2889273356401384,0.3614718614718614,578,,indian_pines,5,2,prototype,Spectral QNN Gated Fusion + Prototype Loss
12,Wheat,0.5993690851735016,1.0,0.7495069033530573,190,,indian_pines,5,2,prototype,Spectral QNN Gated Fusion + Prototype Loss
13,Woods,0.7941176470588235,0.9504,0.8652585579024035,1250,,indian_pines,5,2,prototype,Spectral QNN Gated Fusion + Prototype Loss
14,Buildings-Grass-Trees-Drives,0.4843342036553524,1.0,0.6525945470536499,371,,indian_pines,5,2,prototype,Spectral QNN Gated Fusion + Prototype Loss
15,Stone-Steel-Towers,0.2096774193548387,1.0,0.3466666666666667,78,,indian_pines,5,2,prototype,Spectral QNN Gated Fusion + Prototype Loss
0,Alfalfa,0.336734693877551,1.0,0.5038167938931297,33,,indian_pines,5,3,prototype,Spectral QNN Gated Fusion + Prototype Loss
1,Corn-notill,0.9152941176470588,0.5506015569709837,0.687582854617764,1413,,indian_pines,5,3,prototype,Spectral QNN Gated Fusion + Prototype Loss
2,Corn-mintill,0.2854851643945469,0.4368098159509202,0.3452958292919496,815,,indian_pines,5,3,prototype,Spectral QNN Gated Fusion + Prototype Loss
3,Corn,0.859375,0.990990990990991,0.9205020920502092,222,,indian_pines,5,3,prototype,Spectral QNN Gated Fusion + Prototype Loss
4,Grass-pasture,0.6332703213610587,0.7158119658119658,0.6720160481444333,468,,indian_pines,5,3,prototype,Spectral QNN Gated Fusion + Prototype Loss
5,Grass-trees,0.7549668874172185,0.9566433566433566,0.8439235040098705,715,,indian_pines,5,3,prototype,Spectral QNN Gated Fusion + Prototype Loss
6,Grass-pasture-mowed,0.3877551020408163,1.0,0.5588235294117647,19,,indian_pines,5,3,prototype,Spectral QNN Gated Fusion + Prototype Loss
7,Hay-windrowed,1.0,0.9978401727861772,0.9989189189189188,463,,indian_pines,5,3,prototype,Spectral QNN Gated Fusion + Prototype Loss
8,Oats,0.0869565217391304,1.0,0.16,12,,indian_pines,5,3,prototype,Spectral QNN Gated Fusion + Prototype Loss
9,Soybean-notill,0.7239199157007377,0.7178683385579937,0.720881427072403,957,,indian_pines,5,3,prototype,Spectral QNN Gated Fusion + Prototype Loss
10,Soybean-mintill,0.9421221864951768,0.7204918032786886,0.8165350673478867,2440,,indian_pines,5,3,prototype,Spectral QNN Gated Fusion + Prototype Loss
11,Soybean-clean,0.7272727272727273,0.4844290657439446,0.5815160955347871,578,,indian_pines,5,3,prototype,Spectral QNN Gated Fusion + Prototype Loss
12,Wheat,0.290519877675841,1.0,0.4502369668246445,190,,indian_pines,5,3,prototype,Spectral QNN Gated Fusion + Prototype Loss
13,Woods,0.9812775330396476,0.7128,0.8257645968489342,1250,,indian_pines,5,3,prototype,Spectral QNN Gated Fusion + Prototype Loss
14,Buildings-Grass-Trees-Drives,0.883054892601432,0.9973045822102424,0.9367088607594936,371,,indian_pines,5,3,prototype,Spectral QNN Gated Fusion + Prototype Loss
15,Stone-Steel-Towers,0.2532467532467532,1.0,0.4041450777202072,78,,indian_pines,5,3,prototype,Spectral QNN Gated Fusion + Prototype Loss
0,Alfalfa,0.1346938775510204,1.0,0.237410071942446,33,,indian_pines,5,4,prototype,Spectral QNN Gated Fusion + Prototype Loss
1,Corn-notill,0.738569753810082,0.445859872611465,0.556045895851721,1413,,indian_pines,5,4,prototype,Spectral QNN Gated Fusion + Prototype Loss
2,Corn-mintill,0.8615384615384616,0.5496932515337424,0.6711610486891386,815,,indian_pines,5,4,prototype,Spectral QNN Gated Fusion + Prototype Loss
3,Corn,0.639344262295082,0.8783783783783784,0.7400379506641366,222,,indian_pines,5,4,prototype,Spectral QNN Gated Fusion + Prototype Loss
4,Grass-pasture,0.6631578947368421,0.6730769230769231,0.6680805938494168,468,,indian_pines,5,4,prototype,Spectral QNN Gated Fusion + Prototype Loss
5,Grass-trees,0.8103896103896104,0.8727272727272727,0.8404040404040404,715,,indian_pines,5,4,prototype,Spectral QNN Gated Fusion + Prototype Loss
6,Grass-pasture-mowed,0.2878787878787879,1.0,0.4470588235294118,19,,indian_pines,5,4,prototype,Spectral QNN Gated Fusion + Prototype Loss
7,Hay-windrowed,0.7982758620689655,1.0,0.887823585810163,463,,indian_pines,5,4,prototype,Spectral QNN Gated Fusion + Prototype Loss
8,Oats,0.1538461538461538,0.8333333333333334,0.2597402597402597,12,,indian_pines,5,4,prototype,Spectral QNN Gated Fusion + Prototype Loss
9,Soybean-notill,0.8250303766707169,0.709508881922675,0.7629213483146068,957,,indian_pines,5,4,prototype,Spectral QNN Gated Fusion + Prototype Loss
10,Soybean-mintill,0.855840927920464,0.8467213114754099,0.8512566955088586,2440,,indian_pines,5,4,prototype,Spectral QNN Gated Fusion + Prototype Loss
11,Soybean-clean,0.6362275449101796,0.7352941176470589,0.6821829855537721,578,,indian_pines,5,4,prototype,Spectral QNN Gated Fusion + Prototype Loss
12,Wheat,0.4513064133016627,1.0,0.6219312602291326,190,,indian_pines,5,4,prototype,Spectral QNN Gated Fusion + Prototype Loss
13,Woods,0.976112920738328,0.7192,0.8281897742975587,1250,,indian_pines,5,4,prototype,Spectral QNN Gated Fusion + Prototype Loss
14,Buildings-Grass-Trees-Drives,0.5293276108726752,0.9973045822102424,0.6915887850467289,371,,indian_pines,5,4,prototype,Spectral QNN Gated Fusion + Prototype Loss
15,Stone-Steel-Towers,0.3768844221105528,0.9615384615384616,0.5415162454873647,78,,indian_pines,5,4,prototype,Spectral QNN Gated Fusion + Prototype Loss
0,Alfalfa,0.2612612612612612,1.0,0.4142857142857143,29,,indian_pines,10,0,prototype,Spectral QNN Gated Fusion + Prototype Loss
1,Corn-notill,0.7879282218597063,0.6860795454545454,0.7334851936218679,1408,,indian_pines,10,0,prototype,Spectral QNN Gated Fusion + Prototype Loss
2,Corn-mintill,0.9309352517985612,0.7987654320987654,0.8598006644518272,810,,indian_pines,10,0,prototype,Spectral QNN Gated Fusion + Prototype Loss
3,Corn,0.819672131147541,0.9216589861751152,0.8676789587852495,217,,indian_pines,10,0,prototype,Spectral QNN Gated Fusion + Prototype Loss
4,Grass-pasture,0.8818181818181818,0.838012958963283,0.8593576965669989,463,,indian_pines,10,0,prototype,Spectral QNN Gated Fusion + Prototype Loss
5,Grass-trees,0.8492791612057667,0.9126760563380282,0.879837067209776,710,,indian_pines,10,0,prototype,Spectral QNN Gated Fusion + Prototype Loss
6,Grass-pasture-mowed,0.2272727272727272,1.0,0.3703703703703703,15,,indian_pines,10,0,prototype,Spectral QNN Gated Fusion + Prototype Loss
7,Hay-windrowed,0.9956521739130436,1.0,0.9978213507625272,458,,indian_pines,10,0,prototype,Spectral QNN Gated Fusion + Prototype Loss
8,Oats,0.1272727272727272,0.875,0.2222222222222222,8,,indian_pines,10,0,prototype,Spectral QNN Gated Fusion + Prototype Loss
9,Soybean-notill,0.7457322551662174,0.8718487394957983,0.8038740920096852,952,,indian_pines,10,0,prototype,Spectral QNN Gated Fusion + Prototype Loss
10,Soybean-mintill,0.9324324324324323,0.6517453798767967,0.7672226250906454,2435,,indian_pines,10,0,prototype,Spectral QNN Gated Fusion + Prototype Loss
11,Soybean-clean,0.4404945904173106,0.4973821989528796,0.4672131147540984,573,,indian_pines,10,0,prototype,Spectral QNN Gated Fusion + Prototype Loss
12,Wheat,0.7034220532319392,1.0,0.8258928571428571,185,,indian_pines,10,0,prototype,Spectral QNN Gated Fusion + Prototype Loss
13,Woods,0.9642537980339588,0.8666666666666667,0.912859560067682,1245,,indian_pines,10,0,prototype,Spectral QNN Gated Fusion + Prototype Loss
14,Buildings-Grass-Trees-Drives,0.4375,0.9754098360655736,0.6040609137055838,366,,indian_pines,10,0,prototype,Spectral QNN Gated Fusion + Prototype Loss
15,Stone-Steel-Towers,0.3215859030837004,1.0,0.4866666666666667,73,,indian_pines,10,0,prototype,Spectral QNN Gated Fusion + Prototype Loss
0,Alfalfa,0.2396694214876033,1.0,0.3866666666666666,29,,indian_pines,10,1,prototype,Spectral QNN Gated Fusion + Prototype Loss
1,Corn-notill,0.763681592039801,0.6541193181818182,0.7046671767406274,1408,,indian_pines,10,1,prototype,Spectral QNN Gated Fusion + Prototype Loss
2,Corn-mintill,0.6630303030303031,0.6753086419753086,0.6691131498470948,810,,indian_pines,10,1,prototype,Spectral QNN Gated Fusion + Prototype Loss
3,Corn,0.6182336182336182,1.0,0.7640845070422535,217,,indian_pines,10,1,prototype,Spectral QNN Gated Fusion + Prototype Loss
4,Grass-pasture,0.9869281045751634,0.652267818574514,0.7854356306892067,463,,indian_pines,10,1,prototype,Spectral QNN Gated Fusion + Prototype Loss
5,Grass-trees,0.7764423076923077,0.9098591549295776,0.8378728923476005,710,,indian_pines,10,1,prototype,Spectral QNN Gated Fusion + Prototype Loss
6,Grass-pasture-mowed,0.2083333333333333,1.0,0.3448275862068966,15,,indian_pines,10,1,prototype,Spectral QNN Gated Fusion + Prototype Loss
7,Hay-windrowed,0.9105367793240556,1.0,0.9531737773152964,458,,indian_pines,10,1,prototype,Spectral QNN Gated Fusion + Prototype Loss
8,Oats,0.1212121212121212,1.0,0.2162162162162162,8,,indian_pines,10,1,prototype,Spectral QNN Gated Fusion + Prototype Loss
9,Soybean-notill,0.6661115736885929,0.8403361344537815,0.7431490942870413,952,,indian_pines,10,1,prototype,Spectral QNN Gated Fusion + Prototype Loss
10,Soybean-mintill,0.984660766961652,0.6854209445585215,0.8082324455205812,2435,,indian_pines,10,1,prototype,Spectral QNN Gated Fusion + Prototype Loss
11,Soybean-clean,0.7966804979253111,0.6701570680628273,0.7279620853080568,573,,indian_pines,10,1,prototype,Spectral QNN Gated Fusion + Prototype Loss
12,Wheat,0.5211267605633803,1.0,0.6851851851851852,185,,indian_pines,10,1,prototype,Spectral QNN Gated Fusion + Prototype Loss
13,Woods,0.9243697478991596,0.9718875502008032,0.9475332811276428,1245,,indian_pines,10,1,prototype,Spectral QNN Gated Fusion + Prototype Loss
14,Buildings-Grass-Trees-Drives,0.7059961315280464,0.9972677595628416,0.8267270668176671,366,,indian_pines,10,1,prototype,Spectral QNN Gated Fusion + Prototype Loss
15,Stone-Steel-Towers,0.6886792452830188,1.0,0.8156424581005587,73,,indian_pines,10,1,prototype,Spectral QNN Gated Fusion + Prototype Loss
0,Alfalfa,0.4202898550724637,1.0,0.5918367346938775,29,,indian_pines,10,2,prototype,Spectral QNN Gated Fusion + Prototype Loss
1,Corn-notill,0.796398891966759,0.8167613636363636,0.8064516129032258,1408,,indian_pines,10,2,prototype,Spectral QNN Gated Fusion + Prototype Loss
2,Corn-mintill,0.9603960396039604,0.8382716049382716,0.8951878707976269,810,,indian_pines,10,2,prototype,Spectral QNN Gated Fusion + Prototype Loss
3,Corn,0.8765432098765432,0.9815668202764976,0.9260869565217392,217,,indian_pines,10,2,prototype,Spectral QNN Gated Fusion + Prototype Loss
4,Grass-pasture,0.9454976303317536,0.8617710583153347,0.9016949152542372,463,,indian_pines,10,2,prototype,Spectral QNN Gated Fusion + Prototype Loss
5,Grass-trees,0.9207119741100324,0.8014084507042254,0.8569277108433735,710,,indian_pines,10,2,prototype,Spectral QNN Gated Fusion + Prototype Loss
6,Grass-pasture-mowed,0.2941176470588235,1.0,0.4545454545454545,15,,indian_pines,10,2,prototype,Spectral QNN Gated Fusion + Prototype Loss
7,Hay-windrowed,0.94824016563147,1.0,0.973432518597237,458,,indian_pines,10,2,prototype,Spectral QNN Gated Fusion + Prototype Loss
8,Oats,0.0473372781065088,1.0,0.0903954802259887,8,,indian_pines,10,2,prototype,Spectral QNN Gated Fusion + Prototype Loss
9,Soybean-notill,0.8904109589041096,0.819327731092437,0.8533916849015317,952,,indian_pines,10,2,prototype,Spectral QNN Gated Fusion + Prototype Loss
10,Soybean-mintill,0.9632796780684104,0.7864476386036962,0.8659281030974452,2435,,indian_pines,10,2,prototype,Spectral QNN Gated Fusion + Prototype Loss
11,Soybean-clean,0.8487179487179487,0.5776614310645725,0.6874350986500519,573,,indian_pines,10,2,prototype,Spectral QNN Gated Fusion + Prototype Loss
12,Wheat,0.7974137931034483,1.0,0.8872901678657075,185,,indian_pines,10,2,prototype,Spectral QNN Gated Fusion + Prototype Loss
13,Woods,0.8808327351040919,0.9855421686746988,0.9302501895375284,1245,,indian_pines,10,2,prototype,Spectral QNN Gated Fusion + Prototype Loss
14,Buildings-Grass-Trees-Drives,0.5960912052117264,1.0,0.746938775510204,366,,indian_pines,10,2,prototype,Spectral QNN Gated Fusion + Prototype Loss
15,Stone-Steel-Towers,0.2943548387096774,1.0,0.454828660436137,73,,indian_pines,10,2,prototype,Spectral QNN Gated Fusion + Prototype Loss
0,Alfalfa,0.1779141104294478,1.0,0.3020833333333333,29,,indian_pines,10,3,prototype,Spectral QNN Gated Fusion + Prototype Loss
1,Corn-notill,0.8057722308892356,0.7336647727272727,0.7680297397769517,1408,,indian_pines,10,3,prototype,Spectral QNN Gated Fusion + Prototype Loss
2,Corn-mintill,0.7776261937244202,0.7037037037037037,0.7388204795852236,810,,indian_pines,10,3,prototype,Spectral QNN Gated Fusion + Prototype Loss
3,Corn,0.8157894736842105,1.0,0.8985507246376812,217,,indian_pines,10,3,prototype,Spectral QNN Gated Fusion + Prototype Loss
4,Grass-pasture,0.9282296650717704,0.838012958963283,0.8808172531214529,463,,indian_pines,10,3,prototype,Spectral QNN Gated Fusion + Prototype Loss
5,Grass-trees,0.7384453781512605,0.9901408450704224,0.8459687123947052,710,,indian_pines,10,3,prototype,Spectral QNN Gated Fusion + Prototype Loss
6,Grass-pasture-mowed,0.2941176470588235,1.0,0.4545454545454545,15,,indian_pines,10,3,prototype,Spectral QNN Gated Fusion + Prototype Loss
7,Hay-windrowed,0.9404517453798767,1.0,0.9693121693121692,458,,indian_pines,10,3,prototype,Spectral QNN Gated Fusion + Prototype Loss
8,Oats,0.2,1.0,0.3333333333333333,8,,indian_pines,10,3,prototype,Spectral QNN Gated Fusion + Prototype Loss
9,Soybean-notill,0.6720890410958904,0.8245798319327731,0.7405660377358491,952,,indian_pines,10,3,prototype,Spectral QNN Gated Fusion + Prototype Loss
10,Soybean-mintill,0.947457627118644,0.6887063655030801,0.7976218787158145,2435,,indian_pines,10,3,prototype,Spectral QNN Gated Fusion + Prototype Loss
11,Soybean-clean,0.8620689655172413,0.6980802792321117,0.7714561234329798,573,,indian_pines,10,3,prototype,Spectral QNN Gated Fusion + Prototype Loss
12,Wheat,0.6146179401993356,1.0,0.7613168724279835,185,,indian_pines,10,3,prototype,Spectral QNN Gated Fusion + Prototype Loss
13,Woods,0.9894644424934153,0.9052208835341364,0.945469798657718,1245,,indian_pines,10,3,prototype,Spectral QNN Gated Fusion + Prototype Loss
14,Buildings-Grass-Trees-Drives,0.6703296703296703,1.0,0.8026315789473685,366,,indian_pines,10,3,prototype,Spectral QNN Gated Fusion + Prototype Loss
15,Stone-Steel-Towers,0.4311377245508982,0.9863013698630136,0.6,73,,indian_pines,10,3,prototype,Spectral QNN Gated Fusion + Prototype Loss
0,Alfalfa,0.3152173913043478,1.0,0.4793388429752066,29,,indian_pines,10,4,prototype,Spectral QNN Gated Fusion + Prototype Loss
1,Corn-notill,0.8498263888888888,0.6953125,0.76484375,1408,,indian_pines,10,4,prototype,Spectral QNN Gated Fusion + Prototype Loss
2,Corn-mintill,0.7080378250591016,0.7395061728395061,0.7234299516908212,810,,indian_pines,10,4,prototype,Spectral QNN Gated Fusion + Prototype Loss
3,Corn,0.6426426426426426,0.9861751152073732,0.7781818181818182,217,,indian_pines,10,4,prototype,Spectral QNN Gated Fusion + Prototype Loss
4,Grass-pasture,0.8924485125858124,0.8423326133909287,0.8666666666666667,463,,indian_pines,10,4,prototype,Spectral QNN Gated Fusion + Prototype Loss
5,Grass-trees,0.8394904458598726,0.928169014084507,0.8816053511705686,710,,indian_pines,10,4,prototype,Spectral QNN Gated Fusion + Prototype Loss
6,Grass-pasture-mowed,0.3409090909090909,1.0,0.5084745762711864,15,,indian_pines,10,4,prototype,Spectral QNN Gated Fusion + Prototype Loss
7,Hay-windrowed,0.8528864059590316,1.0,0.9206030150753768,458,,indian_pines,10,4,prototype,Spectral QNN Gated Fusion + Prototype Loss
8,Oats,0.1052631578947368,1.0,0.1904761904761904,8,,indian_pines,10,4,prototype,Spectral QNN Gated Fusion + Prototype Loss
9,Soybean-notill,0.8569604086845466,0.7048319327731093,0.7734870317002882,952,,indian_pines,10,4,prototype,Spectral QNN Gated Fusion + Prototype Loss
10,Soybean-mintill,0.936493327197423,0.8357289527720739,0.8832465277777778,2435,,indian_pines,10,4,prototype,Spectral QNN Gated Fusion + Prototype Loss
11,Soybean-clean,0.75390625,0.6736474694589878,0.7115207373271889,573,,indian_pines,10,4,prototype,Spectral QNN Gated Fusion + Prototype Loss
12,Wheat,0.6466431095406361,0.9891891891891892,0.782051282051282,185,,indian_pines,10,4,prototype,Spectral QNN Gated Fusion + Prototype Loss
13,Woods,0.9729501267962808,0.9244979919678716,0.9481054365733114,1245,,indian_pines,10,4,prototype,Spectral QNN Gated Fusion + Prototype Loss
14,Buildings-Grass-Trees-Drives,0.6594594594594595,1.0,0.7947882736156352,366,,indian_pines,10,4,prototype,Spectral QNN Gated Fusion + Prototype Loss
15,Stone-Steel-Towers,0.4615384615384615,0.9863013698630136,0.62882096069869,73,,indian_pines,10,4,prototype,Spectral QNN Gated Fusion + Prototype Loss
0,Asphalt,0.9912336968141972,0.7007255139056832,0.8210395820419729,6616,,pavia_university,5,0,prototype,Spectral QNN Gated Fusion + Prototype Loss
1,Meadows,0.9949738364087028,0.7755178705591929,0.871644851921105,18634,,pavia_university,5,0,prototype,Spectral QNN Gated Fusion + Prototype Loss
2,Gravel,0.478736041815158,0.966890595009597,0.6403940886699507,2084,,pavia_university,5,0,prototype,Spectral QNN Gated Fusion + Prototype Loss
3,Trees,0.664218789566979,0.8602820596917022,0.7496427550728779,3049,,pavia_university,5,0,prototype,Spectral QNN Gated Fusion + Prototype Loss
4,Painted metal sheets,0.8619572261827608,1.0,0.9258614688478942,1330,,pavia_university,5,0,prototype,Spectral QNN Gated Fusion + Prototype Loss
5,Bare Soil,0.7554618050323941,1.0,0.8606986524761823,5014,,pavia_university,5,0,prototype,Spectral QNN Gated Fusion + Prototype Loss
6,Bitumen,0.9962121212121212,1.0,0.9981024667931688,1315,,pavia_university,5,0,prototype,Spectral QNN Gated Fusion + Prototype Loss
7,Self-Blocking Bricks,0.6060732113144759,0.7946550313607854,0.687669616519174,3667,,pavia_university,5,0,prototype,Spectral QNN Gated Fusion + Prototype Loss
8,Shadows,0.7176591375770021,0.75,0.7334732423924449,932,,pavia_university,5,0,prototype,Spectral QNN Gated Fusion + Prototype Loss
0,Asphalt,0.8346139773143066,0.689540507859734,0.7551729846051978,6616,,pavia_university,5,1,prototype,Spectral QNN Gated Fusion + Prototype Loss
1,Meadows,0.9815848956255816,0.7923687882365569,0.876885615868868,18634,,pavia_university,5,1,prototype,Spectral QNN Gated Fusion + Prototype Loss
2,Gravel,0.5196872382016197,0.8929942418426103,0.6570167696381288,2084,,pavia_university,5,1,prototype,Spectral QNN Gated Fusion + Prototype Loss
