dataset,model,shot,seed,OA,AA,Kappa,Macro-F1,Weighted-F1,best_epoch,train_time_seconds,test_time_seconds,trainable_parameters,train_size,validation_size,test_size
pavia_university,cnn3d,1,4,0.04573892260468168,0.19463754589941498,0.024104224532285556,0.10095157307571759,0.028003046764672992,1,2.7819666862487793,39.11412715911865,3897,9,90,42677
pavia_university,cnn1d,5,0,0.6465373701367229,0.72578696389763,0.5508935999689667,0.653731209617053,0.6514237287391864,89,1.557624101638794,1.6537139415740967,7113,45,90,42641
pavia_university,cnn2d,5,0,0.8032879153865997,0.8147296680173456,0.7489897367805615,0.7506550032500838,0.8139883389736171,78,5.53875470161438,8.249594926834106,27753,45,90,42641
pavia_university,cnn3d,5,0,0.13465913088342205,0.26010444808715005,0.06040935244421819,0.1494723559306542,0.06040715874050603,5,6.864574909210205,35.86428737640381,3897,45,90,42641
pavia_university,cnn1d,5,1,0.5355174597218639,0.7220775519972881,0.4523936114112197,0.6197447891375736,0.5496553863525154,98,1.4870681762695312,1.5925378799438477,7113,45,90,42641
pavia_university,cnn2d,5,1,0.6383762106892428,0.7131288731438558,0.5603357944710827,0.6483823404824557,0.6574361424792446,49,3.629394292831421,8.707134008407593,27753,45,90,42641
pavia_university,cnn3d,5,1,0.0887408831875425,0.28224235945939746,0.06218984564152563,0.10054035420955633,0.03391134204791726,5,6.384145975112915,41.20158314704895,3897,45,90,42641
pavia_university,cnn1d,5,2,0.6108674749654088,0.7162337537197276,0.5215610747829432,0.6333545489324919,0.6227053984049877,99,1.5449621677398682,1.5541322231292725,7113,45,90,42641
pavia_university,cnn2d,5,2,0.6196383762106893,0.7576812698769793,0.5534180220173408,0.6796926964645477,0.6251869132545368,65,4.39092493057251,8.619930744171143,27753,45,90,42641
pavia_university,cnn3d,5,2,0.0715039515958819,0.1111111111111111,0.0,0.014829405899661974,0.009543250094806036,1,5.884358882904053,41.21330404281616,3897,45,90,42641
pavia_university,cnn1d,5,3,0.5267700100841912,0.6412590877362379,0.4175677896086618,0.47922038981866255,0.5024989696862898,78,1.229362964630127,1.3027269840240479,7113,45,90,42641
pavia_university,cnn2d,5,3,0.7494195727117093,0.7537889343928131,0.6789961750741383,0.7278846705353694,0.7602022175543597,51,3.1361007690429688,7.1353771686553955,27753,45,90,42641
pavia_university,cnn3d,5,3,0.5701554841584391,0.5619537423470276,0.43474465953441876,0.4898714528157162,0.5420985299796289,65,23.478015899658203,38.786787033081055,3897,45,90,42641
pavia_university,cnn1d,5,4,0.6459276283389226,0.7263355197341288,0.5532252012600134,0.6494655068782738,0.6574024799389295,81,1.2660369873046875,1.2572500705718994,7113,45,90,42641
pavia_university,cnn2d,5,4,0.7133275486034568,0.7236255485012912,0.6343519209978297,0.6767161669663605,0.7233774360999048,45,2.979888916015625,7.082729816436768,27753,45,90,42641
pavia_university,cnn3d,5,4,0.04967050491311179,0.20555430062997262,0.028066879855933813,0.10099535455104554,0.02799350465489521,2,5.73408317565918,38.90812420845032,3897,45,90,42641
pavia_university,cnn1d,10,0,0.6198469339844117,0.7374050432914304,0.5338139813270135,0.6718778666516273,0.638596299837699,96,1.9820499420166016,1.2627887725830078,7113,90,90,42596
pavia_university,cnn2d,10,0,0.8885341346605315,0.8986677407519158,0.8553827218961123,0.8504647854252781,0.8916900571850831,100,7.297702312469482,7.181407928466797,27753,90,90,42596
pavia_university,cnn3d,10,0,0.10256831627382852,0.2222222222222222,0.03276573305214581,0.12089865676142912,0.04035127170570714,4,10.042259931564331,39.00357794761658,3897,90,90,42596
pavia_university,cnn1d,10,1,0.5337120856418444,0.7386288915896331,0.4565821687324352,0.6095739847955225,0.5427165389483523,48,1.2976431846618652,1.2597336769104004,7113,90,90,42596
pavia_university,cnn2d,10,1,0.7003944032303503,0.8079814957310774,0.6364007979938437,0.7388833401414563,0.710550000378735,52,5.164420127868652,7.155364036560059,27753,90,90,42596
pavia_university,cnn3d,10,1,0.1571039534228566,0.295588680788385,0.1068278261942689,0.133137200219647,0.1595620806786192,19,16.906614065170288,39.026268005371094,3897,90,90,42596
pavia_university,cnn1d,10,2,0.6714480232885717,0.7284683242403016,0.5772749434419973,0.6699296135920182,0.6765806431529043,100,1.945349931716919,1.2564411163330078,7113,90,90,42596
pavia_university,cnn2d,10,2,0.7724903746830688,0.8250882919869207,0.7151986064925929,0.7570654905025092,0.7901465252902476,49,4.930224895477295,7.1528449058532715,27753,90,90,42596
pavia_university,cnn3d,10,2,0.0981782326979059,0.20654088050314467,0.029944139749351395,0.11600874565757582,0.03800384322562994,17,16.10938286781311,39.03863000869751,3897,90,90,42596
pavia_university,cnn1d,10,3,0.6596394027608226,0.7185304653883959,0.5693288710535892,0.6437381570429728,0.6608131575722606,89,1.9528169631958008,1.2969059944152832,7113,90,90,42596
pavia_university,cnn2d,10,3,0.799089116348953,0.8404147910567189,0.7421913721009166,0.7986612883431912,0.8052199687206011,69,6.421267032623291,7.156826019287109,27753,90,90,42596
pavia_university,cnn3d,10,3,0.4798572635928256,0.4541840096319002,0.3351911865032068,0.33131387230184994,0.4429022943113855,29,21.472561836242676,39.121150970458984,3897,90,90,42596
pavia_university,cnn1d,10,4,0.6296365855948916,0.7460781616753764,0.5456694780040297,0.6681202534046827,0.6412866738808347,84,1.9606637954711914,1.3453619480133057,7113,90,90,42596
pavia_university,cnn2d,10,4,0.7736407174382571,0.8150307530147486,0.7137252354874668,0.7477603615255723,0.7810077520836965,42,4.448726177215576,7.181757926940918,27753,90,90,42596
pavia_university,cnn3d,10,4,0.45656869189595267,0.5291453372411753,0.346769657547491,0.3991999151955195,0.4572107787382548,97,46.261523962020874,72.29096698760986,3897,90,90,42596
salinas,cnn1d,1,0,0.6041369339981094,0.5329005041863453,0.552311260002563,0.5155647170425142,0.5532157929919638,99,3.2438108921051025,3.597580671310425,7568,16,160,53953
salinas,cnn2d,1,0,0.7286341816025059,0.7600551823398155,0.6983722709522746,0.7315788895370077,0.7297241647702136,38,5.103434085845947,17.041951894760132,28208,16,160,53953
salinas,cnn3d,1,0,0.3127166237280596,0.29517626541420316,0.2574160149707616,0.15859842375887326,0.1795042329824339,35,34.261067152023315,156.06189703941345,4016,16,160,53953
salinas,cnn1d,1,1,0.22267529145737958,0.2395248854199326,0.1931883100727234,0.16718641282299138,0.1829215211648963,6,0.9843430519104004,3.879606008529663,7568,16,160,53953
salinas,cnn2d,1,1,0.7148629362593368,0.7484919724879586,0.6804352002393899,0.7245298740375217,0.680354240259006,69,8.79840898513794,16.41855502128601,28208,16,160,53953
salinas,cnn3d,1,1,0.22658610271903323,0.21223288711150537,0.18100919895414902,0.13794221696579967,0.18100765093671542,19,21.68264889717102,155.54204082489014,4016,16,160,53953
salinas,cnn1d,1,2,0.5910144014234612,0.6471281073988933,0.5518531950642948,0.5820248985096663,0.556084724908191,81,2.052525043487549,3.041949987411499,7568,16,160,53953
salinas,cnn2d,1,2,0.7518210294144904,0.8011202996955324,0.7236526572580746,0.7774757605738372,0.7452857019815456,44,5.057226896286011,17.8383629322052,28208,16,160,53953
salinas,cnn3d,1,2,0.09532370767149186,0.1173260795987754,0.054786761631276826,0.05386447202924372,0.035856534216358336,9,15.729909896850586,150.96429204940796,4016,16,160,53953
salinas,cnn1d,1,3,0.4618834911867737,0.5701548173720239,0.4225391542773129,0.4982170814470337,0.4620668503026026,98,2.0736560821533203,3.0724949836730957,7568,16,160,53953
salinas,cnn2d,1,3,0.7440920801438289,0.7799992741893155,0.7124890466133156,0.7598168392519443,0.7090180794750396,48,5.479869842529297,12.361149072647095,28208,16,160,53953
salinas,cnn3d,1,3,0.3449298463477471,0.18553719409575217,0.23850128211176513,0.10184455000525058,0.1943561297432469,9,7.719608783721924,163.9789662361145,4016,16,160,53953
salinas,cnn1d,1,4,0.6153133282671955,0.6644157339799115,0.5788034420914012,0.6313963082051102,0.6142639465180957,96,2.091984987258911,2.515831708908081,7568,16,160,53953
salinas,cnn2d,1,4,0.7715975015291087,0.7971090751162049,0.7479156740093775,0.7521911601564141,0.7657970504896471,34,3.1854891777038574,12.691031217575073,28208,16,160,53953
salinas,cnn3d,1,4,0.21726317350286362,0.18330103359173128,0.17395005383842865,0.1029763181891864,0.15299163450869246,10,19.103089809417725,155.82439589500427,4016,16,160,53953
salinas,cnn1d,5,0,0.6824212733581992,0.7341194468307481,0.6474880363728657,0.6867139087691345,0.6628031310657901,96,2.7124440670013428,2.2348990440368652,7568,80,160,53889
salinas,cnn2d,5,0,0.8409694000630926,0.9131856558132637,0.8233327158523872,0.8845870358860243,0.8397812340922983,51,8.624910831451416,17.76461410522461,28208,80,160,53889
salinas,cnn3d,5,0,0.21260368535322607,0.2490811446616018,0.16891140938252436,0.1509285565289654,0.1234859451883166,24,42.07684016227722,109.61225485801697,4016,80,160,53889
salinas,cnn1d,5,1,0.6501512368015736,0.6932507518532265,0.6176815313795541,0.6589693825724114,0.5897235358078101,98,3.294236898422241,3.069612741470337,7568,80,160,53889
salinas,cnn2d,5,1,0.9142682180036742,0.9313467057204325,0.904590010926612,0.9173497458234967,0.9153643258152412,69,12.866316795349121,15.23472809791565,28208,80,160,53889
salinas,cnn3d,5,1,0.24092115273989126,0.22502970850143772,0.1958313866553676,0.12740602191507908,0.17220702525466605,15,18.99785542488098,168.6131842136383,4016,80,160,53889
salinas,cnn1d,5,2,0.6535285494256713,0.751971384642687,0.6203899498511682,0.6874364589032285,0.5860737705520052,75,3.15242600440979,2.539444923400879,7568,80,160,53889
salinas,cnn2d,5,2,0.8493570116350275,0.907683099325679,0.8330408280595154,0.8887902004235182,0.8506632162537139,43,6.260249853134155,11.566624164581299,28208,80,160,53889
salinas,cnn3d,5,2,0.1297852994117538,0.1856798667592026,0.0951824724117818,0.09282826476939224,0.08343946024877158,18,20.03162384033203,58.32462120056152,4016,80,160,53889
salinas,cnn1d,5,3,0.6256935552710201,0.7596684277914529,0.5945836658430744,0.6877785337263824,0.5904675149637907,96,2.7142393589019775,2.1869959831237793,7568,80,160,53889
salinas,cnn2d,5,3,0.9141383213642859,0.9437984444776356,0.9043494291658315,0.9352953781288548,0.913642324742612,54,10.319959878921509,17.314260959625244,28208,80,160,53889
salinas,cnn3d,5,3,0.3443559910185752,0.18542148938871872,0.23826587048530856,0.10201457508033693,0.1948029463522786,21,36.83949017524719,57.57065415382385,4016,80,160,53889
salinas,cnn1d,5,4,0.6797120005938132,0.7334183183870226,0.6491289352240237,0.6941991494843555,0.6310800490495441,92,2.6484320163726807,2.1907660961151123,7568,80,160,53889
salinas,cnn2d,5,4,0.8960270185009928,0.935793420604063,0.8845170400649809,0.9242160692200141,0.8964886858324391,67,8.975867986679077,11.478429079055786,28208,80,160,53889
