dataset,model,shot,seed,OA,AA,Kappa,Macro-F1,Weighted-F1,best_epoch,train_time_seconds,test_time_seconds,trainable_parameters,train_size,validation_size,test_size,source_result_dir
pavia_university,svm_rbf,5,4,0.6642667854881452,0.7380304662732252,0.5810744697962118,0.6919573878349697,0.680797199154482,0,0.0017311573028564,0.0844707489013671,,45,90,42641,result/other_traditional_baselines_fewshot_3datasets
pavia_university,cnn1d,10,0,0.6198469339844117,0.7374050432914304,0.5338139813270135,0.6718778666516273,0.638596299837699,96,1.9820499420166016,1.2627887725830078,7113.0,90,90,42596,result/other_cnn_baselines_fewshot_3datasets
pavia_university,cnn1d,10,1,0.5337120856418444,0.7386288915896331,0.4565821687324352,0.6095739847955225,0.5427165389483523,48,1.2976431846618652,1.2597336769104004,7113.0,90,90,42596,result/other_cnn_baselines_fewshot_3datasets
pavia_university,cnn1d,10,2,0.6714480232885717,0.7284683242403016,0.5772749434419973,0.6699296135920182,0.6765806431529043,100,1.945349931716919,1.2564411163330078,7113.0,90,90,42596,result/other_cnn_baselines_fewshot_3datasets
pavia_university,cnn1d,10,3,0.6596394027608226,0.7185304653883959,0.5693288710535892,0.6437381570429728,0.6608131575722606,89,1.9528169631958008,1.2969059944152832,7113.0,90,90,42596,result/other_cnn_baselines_fewshot_3datasets
pavia_university,cnn1d,10,4,0.6296365855948916,0.7460781616753764,0.5456694780040297,0.6681202534046827,0.6412866738808347,84,1.9606637954711912,1.3453619480133057,7113.0,90,90,42596,result/other_cnn_baselines_fewshot_3datasets
pavia_university,cnn2d,10,0,0.8885341346605315,0.8986677407519158,0.8553827218961123,0.8504647854252781,0.8916900571850831,100,7.297702312469482,7.181407928466797,27753.0,90,90,42596,result/other_cnn_baselines_fewshot_3datasets
pavia_university,cnn2d,10,1,0.7003944032303503,0.8079814957310774,0.6364007979938437,0.7388833401414563,0.710550000378735,52,5.164420127868652,7.155364036560059,27753.0,90,90,42596,result/other_cnn_baselines_fewshot_3datasets
pavia_university,cnn2d,10,2,0.7724903746830688,0.8250882919869207,0.7151986064925929,0.7570654905025092,0.7901465252902476,49,4.930224895477295,7.1528449058532715,27753.0,90,90,42596,result/other_cnn_baselines_fewshot_3datasets
pavia_university,cnn2d,10,3,0.799089116348953,0.8404147910567189,0.7421913721009166,0.7986612883431912,0.8052199687206011,69,6.421267032623291,7.156826019287109,27753.0,90,90,42596,result/other_cnn_baselines_fewshot_3datasets
pavia_university,cnn2d,10,4,0.7736407174382571,0.8150307530147486,0.7137252354874668,0.7477603615255723,0.7810077520836965,42,4.448726177215576,7.181757926940918,27753.0,90,90,42596,result/other_cnn_baselines_fewshot_3datasets
pavia_university,cnn3d,10,0,0.1025683162738285,0.2222222222222222,0.0327657330521458,0.1208986567614291,0.0403512717057071,4,10.042259931564333,39.00357794761658,3897.0,90,90,42596,result/other_cnn_baselines_fewshot_3datasets
pavia_university,cnn3d,10,1,0.1571039534228566,0.295588680788385,0.1068278261942689,0.133137200219647,0.1595620806786192,19,16.906614065170288,39.026268005371094,3897.0,90,90,42596,result/other_cnn_baselines_fewshot_3datasets
pavia_university,cnn3d,10,2,0.0981782326979059,0.2065408805031446,0.0299441397493513,0.1160087456575758,0.0380038432256299,17,16.10938286781311,39.03863000869751,3897.0,90,90,42596,result/other_cnn_baselines_fewshot_3datasets
pavia_university,cnn3d,10,3,0.4798572635928256,0.4541840096319002,0.3351911865032068,0.3313138723018499,0.4429022943113855,29,21.472561836242676,39.121150970458984,3897.0,90,90,42596,result/other_cnn_baselines_fewshot_3datasets
pavia_university,cnn3d,10,4,0.4565686918959526,0.5291453372411753,0.346769657547491,0.3991999151955195,0.4572107787382548,97,46.261523962020874,72.29096698760986,3897.0,90,90,42596,result/other_cnn_baselines_fewshot_3datasets
pavia_university,knn,10,0,0.5346041881866842,0.7197190358926849,0.4500618034101757,0.6363870300587597,0.5476509386799876,0,0.0013158321380615,0.020702838897705,,90,90,42596,result/other_traditional_baselines_fewshot_3datasets
pavia_university,knn,10,1,0.6198938867499296,0.745787548980515,0.5363679966331883,0.6845987444596899,0.6418578397290421,0,0.0021538734436035,0.0283520221710205,,90,90,42596,result/other_traditional_baselines_fewshot_3datasets
pavia_university,knn,10,2,0.6764484928162269,0.7425383090506021,0.5853239424068146,0.6810381321160152,0.6835932293801081,0,0.0016839504241943,0.0201611518859863,,90,90,42596,result/other_traditional_baselines_fewshot_3datasets
pavia_university,knn,10,3,0.6568222368297493,0.7464290106126998,0.56950712590061,0.6747211565015018,0.6648856368150002,0,0.0016169548034667,0.0198259353637695,,90,90,42596,result/other_traditional_baselines_fewshot_3datasets
pavia_university,knn,10,4,0.7002065921682787,0.7554197622958312,0.6134963970624244,0.7014067216535279,0.7062343774212363,0,0.0019078254699707,0.0211660861968994,,90,90,42596,result/other_traditional_baselines_fewshot_3datasets
pavia_university,random_forest,10,0,0.6117710583153347,0.7484058745227608,0.5281129678165022,0.6731599148307734,0.6316403604715805,0,0.1258630752563476,0.1020038127899169,,90,90,42596,result/other_traditional_baselines_fewshot_3datasets
pavia_university,random_forest,10,1,0.6166071931636773,0.7528249651575359,0.5341742816073924,0.6876431489597784,0.6401169002450569,0,0.1564962863922119,0.1009657382965087,,90,90,42596,result/other_traditional_baselines_fewshot_3datasets
pavia_university,random_forest,10,2,0.7045966757442014,0.7554883307194111,0.6199219744321998,0.6982411548956673,0.7116483756797914,0,0.1441788673400879,0.1140170097351074,,90,90,42596,result/other_traditional_baselines_fewshot_3datasets
pavia_university,random_forest,10,3,0.6925767677716217,0.7665021810590312,0.6120258749269893,0.7074418991825374,0.7030869678407166,0,0.1567730903625488,0.1025679111480712,,90,90,42596,result/other_traditional_baselines_fewshot_3datasets
pavia_university,random_forest,10,4,0.7282608695652174,0.7726758510111826,0.6527295869794432,0.7234189345752264,0.7364769266333706,0,0.1434259414672851,0.105471134185791,,90,90,42596,result/other_traditional_baselines_fewshot_3datasets
pavia_university,svm_rbf,10,0,0.5996102920462015,0.7370351044677557,0.5144217859404685,0.6823610128673283,0.6204598227859706,0,0.0020339488983154,0.1481609344482422,,90,90,42596,result/other_traditional_baselines_fewshot_3datasets
pavia_university,svm_rbf,10,1,0.7237064513099821,0.7627980200640558,0.640772061480179,0.7249215583313876,0.7324577334805941,0,0.0023391246795654,0.1482927799224853,,90,90,42596,result/other_traditional_baselines_fewshot_3datasets
pavia_university,svm_rbf,10,2,0.7436144238895671,0.7832641321415429,0.6687277989481488,0.7358143930291419,0.7541237745188271,0,0.0022652149200439,0.149548053741455,,90,90,42596,result/other_traditional_baselines_fewshot_3datasets
pavia_university,svm_rbf,10,3,0.6856512348577332,0.7815828598454487,0.6061319231999718,0.7241605093260135,0.6945663344471646,0,0.0020918846130371,0.1511051654815673,,90,90,42596,result/other_traditional_baselines_fewshot_3datasets
pavia_university,svm_rbf,10,4,0.7477697436379003,0.7983386316313348,0.6732041810331924,0.7458200544937147,0.7512265106476954,0,0.0018548965454101,0.142543077468872,,90,90,42596,result/other_traditional_baselines_fewshot_3datasets
salinas,cnn1d,1,0,0.6041369339981094,0.5329005041863453,0.552311260002563,0.5155647170425142,0.5532157929919638,99,3.2438108921051025,3.597580671310425,7568.0,16,160,53953,result/other_cnn_baselines_fewshot_3datasets
salinas,cnn1d,1,1,0.2226752914573795,0.2395248854199326,0.1931883100727234,0.1671864128229913,0.1829215211648963,6,0.9843430519104004,3.879606008529663,7568.0,16,160,53953,result/other_cnn_baselines_fewshot_3datasets
salinas,cnn1d,1,2,0.5910144014234612,0.6471281073988933,0.5518531950642948,0.5820248985096663,0.556084724908191,81,2.052525043487549,3.041949987411499,7568.0,16,160,53953,result/other_cnn_baselines_fewshot_3datasets
salinas,cnn1d,1,3,0.4618834911867737,0.5701548173720239,0.4225391542773129,0.4982170814470337,0.4620668503026026,98,2.0736560821533203,3.0724949836730957,7568.0,16,160,53953,result/other_cnn_baselines_fewshot_3datasets
salinas,cnn1d,1,4,0.6153133282671955,0.6644157339799115,0.5788034420914012,0.6313963082051102,0.6142639465180957,96,2.091984987258911,2.515831708908081,7568.0,16,160,53953,result/other_cnn_baselines_fewshot_3datasets
salinas,cnn2d,1,0,0.7286341816025059,0.7600551823398155,0.6983722709522746,0.7315788895370077,0.7297241647702136,38,5.103434085845947,17.041951894760132,28208.0,16,160,53953,result/other_cnn_baselines_fewshot_3datasets
salinas,cnn2d,1,1,0.7148629362593368,0.7484919724879586,0.6804352002393899,0.7245298740375217,0.680354240259006,69,8.79840898513794,16.41855502128601,28208.0,16,160,53953,result/other_cnn_baselines_fewshot_3datasets
salinas,cnn2d,1,2,0.7518210294144904,0.8011202996955324,0.7236526572580746,0.7774757605738372,0.7452857019815456,44,5.057226896286011,17.8383629322052,28208.0,16,160,53953,result/other_cnn_baselines_fewshot_3datasets
salinas,cnn2d,1,3,0.7440920801438289,0.7799992741893155,0.7124890466133156,0.7598168392519443,0.7090180794750396,48,5.479869842529297,12.361149072647097,28208.0,16,160,53953,result/other_cnn_baselines_fewshot_3datasets
salinas,cnn2d,1,4,0.7715975015291087,0.7971090751162049,0.7479156740093775,0.7521911601564141,0.7657970504896471,34,3.1854891777038574,12.691031217575071,28208.0,16,160,53953,result/other_cnn_baselines_fewshot_3datasets
salinas,cnn3d,1,0,0.3127166237280596,0.2951762654142031,0.2574160149707616,0.1585984237588732,0.1795042329824339,35,21.33587408065796,119.79334497451782,4016.0,16,160,53953,result/other_cnn3d_salinas_fewshot
salinas,cnn3d,1,1,0.2265861027190332,0.2122328871115053,0.181009198954149,0.1379422169657996,0.1810076509367154,19,13.166417121887209,138.8012878894806,4016.0,16,160,53953,result/other_cnn3d_salinas_fewshot
salinas,cnn3d,1,2,0.0953237076714918,0.1173260795987754,0.0547867616312768,0.0538644720292437,0.0358565342163583,9,6.344609975814819,139.62451195716858,4016.0,16,160,53953,result/other_cnn3d_salinas_fewshot
salinas,cnn3d,1,3,0.3449298463477471,0.1855371940957521,0.2385012821117651,0.1018445500052505,0.1943561297432469,9,9.367281198501589,87.89995884895325,4016.0,16,160,53953,result/other_cnn3d_salinas_fewshot
salinas,cnn3d,1,4,0.2172631735028636,0.1833010335917312,0.1739500538384286,0.1029763181891864,0.1529916345086924,10,9.56089687347412,143.6349720954895,4016.0,16,160,53953,result/other_cnn3d_salinas_fewshot
salinas,knn,1,0,0.710488758734454,0.7563599660762135,0.6809297120605998,0.7176500991997083,0.715065017397617,0,0.0018370151519775,0.0299410820007324,,16,160,53953,result/other_traditional_baselines_fewshot_3datasets
salinas,knn,1,1,0.7141400848886994,0.7374004749310674,0.6830283420264371,0.7187874776391272,0.7087510358419302,0,0.0016560554504394,0.0327248573303222,,16,160,53953,result/other_traditional_baselines_fewshot_3datasets
salinas,knn,1,2,0.6771263877819583,0.7785720784237828,0.64532644410932,0.7288207911553416,0.6396264688757984,0,0.001760721206665,0.0308001041412353,,16,160,53953,result/other_traditional_baselines_fewshot_3datasets
salinas,knn,1,3,0.6684521713343095,0.7360037431473603,0.6326305208481076,0.6846373098376931,0.6551323778460659,0,0.0021090507507324,0.0295720100402832,,16,160,53953,result/other_traditional_baselines_fewshot_3datasets
salinas,knn,1,4,0.727633310473931,0.7718928449119435,0.6987739185098762,0.7501850451174674,0.7239169602784339,0,0.0023469924926757,0.0298748016357421,,16,160,53953,result/other_traditional_baselines_fewshot_3datasets
salinas,random_forest,1,0,0.3302689377791781,0.331317232675185,0.2754014702403007,0.2960436221839055,0.3401982028303743,0,0.1622030735015869,0.1770110130310058,,16,160,53953,result/other_traditional_baselines_fewshot_3datasets
salinas,random_forest,1,1,0.3139399106629844,0.3345518022565117,0.2604111786750129,0.3199401596225107,0.3264379948310248,0,0.1427209377288818,0.1905140876770019,,16,160,53953,result/other_traditional_baselines_fewshot_3datasets
salinas,random_forest,1,2,0.3126795544270013,0.3471330547825115,0.2598676056611078,0.2997248307955343,0.2965544693515125,0,0.1418218612670898,0.1725912094116211,,16,160,53953,result/other_traditional_baselines_fewshot_3datasets
salinas,random_forest,1,3,0.3495820436305673,0.3684552315826804,0.2998535345613933,0.3294302309689204,0.3573558995208529,0,0.1405477523803711,0.1812939643859863,,16,160,53953,result/other_traditional_baselines_fewshot_3datasets
salinas,random_forest,1,4,0.327321928345041,0.3759375047878423,0.2758400877025572,0.3135279215137586,0.3212057032823601,0,0.1417243480682373,0.1837787628173828,,16,160,53953,result/other_traditional_baselines_fewshot_3datasets
salinas,svm_rbf,1,0,0.710488758734454,0.7563599660762135,0.6809301538349124,0.7176627616055433,0.7150739257045001,0,0.0031278133392333,0.1191320419311523,,16,160,53953,result/other_traditional_baselines_fewshot_3datasets
salinas,svm_rbf,1,1,0.7141400848886994,0.7374004749310674,0.6830287835773241,0.718760412072308,0.7087412751262777,0,0.0024199485778808,0.0631537437438964,,16,160,53953,result/other_traditional_baselines_fewshot_3datasets
salinas,svm_rbf,1,2,0.6771263877819583,0.7785720784237828,0.6453269335704748,0.7288039687585471,0.6396205509238524,0,0.0023999214172363,0.063105821609497,,16,160,53953,result/other_traditional_baselines_fewshot_3datasets
salinas,svm_rbf,1,3,0.6684521713343095,0.7360037431473603,0.6326310322391497,0.6846333330154052,0.6551347443679327,0,0.002558946609497,0.0628268718719482,,16,160,53953,result/other_traditional_baselines_fewshot_3datasets
salinas,svm_rbf,1,4,0.727633310473931,0.7718928449119435,0.6987749247142128,0.7501673053558,0.7239199281346202,0,0.0026190280914306,0.0634112358093261,,16,160,53953,result/other_traditional_baselines_fewshot_3datasets
salinas,cnn1d,5,0,0.6824212733581992,0.7341194468307481,0.6474880363728657,0.6867139087691345,0.6628031310657901,96,2.7124440670013428,2.2348990440368652,7568.0,80,160,53889,result/other_cnn_baselines_fewshot_3datasets
salinas,cnn1d,5,1,0.6501512368015736,0.6932507518532265,0.6176815313795541,0.6589693825724114,0.5897235358078101,98,3.294236898422241,3.069612741470337,7568.0,80,160,53889,result/other_cnn_baselines_fewshot_3datasets
salinas,cnn1d,5,2,0.6535285494256713,0.751971384642687,0.6203899498511682,0.6874364589032285,0.5860737705520052,75,3.15242600440979,2.539444923400879,7568.0,80,160,53889,result/other_cnn_baselines_fewshot_3datasets
salinas,cnn1d,5,3,0.6256935552710201,0.7596684277914529,0.5945836658430744,0.6877785337263824,0.5904675149637907,96,2.7142393589019775,2.1869959831237793,7568.0,80,160,53889,result/other_cnn_baselines_fewshot_3datasets
salinas,cnn1d,5,4,0.6797120005938132,0.7334183183870226,0.6491289352240237,0.6941991494843555,0.6310800490495441,92,2.6484320163726807,2.1907660961151123,7568.0,80,160,53889,result/other_cnn_baselines_fewshot_3datasets
salinas,cnn2d,5,0,0.8409694000630926,0.9131856558132636,0.8233327158523872,0.8845870358860243,0.8397812340922983,51,8.624910831451416,17.76461410522461,28208.0,80,160,53889,result/other_cnn_baselines_fewshot_3datasets
salinas,cnn2d,5,1,0.9142682180036742,0.9313467057204324,0.904590010926612,0.9173497458234968,0.9153643258152412,69,12.86631679534912,15.23472809791565,28208.0,80,160,53889,result/other_cnn_baselines_fewshot_3datasets
salinas,cnn2d,5,2,0.8493570116350275,0.907683099325679,0.8330408280595154,0.8887902004235182,0.8506632162537139,43,6.260249853134155,11.5666241645813,28208.0,80,160,53889,result/other_cnn_baselines_fewshot_3datasets
salinas,cnn2d,5,3,0.914138321364286,0.9437984444776356,0.9043494291658316,0.9352953781288548,0.913642324742612,54,10.319959878921509,17.314260959625244,28208.0,80,160,53889,result/other_cnn_baselines_fewshot_3datasets
salinas,cnn2d,5,4,0.8960270185009928,0.935793420604063,0.8845170400649809,0.924216069220014,0.8964886858324391,67,8.975867986679077,11.478429079055786,28208.0,80,160,53889,result/other_cnn_baselines_fewshot_3datasets
salinas,cnn3d,5,0,0.212603685353226,0.2490811446616018,0.1689114093825243,0.1509285565289654,0.1234859451883166,24,23.400750160217285,163.2895312309265,4016.0,80,160,53889,result/other_cnn3d_salinas_fewshot
salinas,cnn3d,5,1,0.2409211527398912,0.2250297085014377,0.1958313866553676,0.127406021915079,0.172207025254666,15,15.526920795440674,167.22233080863953,4016.0,80,160,53889,result/other_cnn3d_salinas_fewshot
salinas,cnn3d,5,2,0.1297852994117538,0.1856798667592026,0.0951824724117818,0.0928282647693922,0.0834394602487715,18,19.33955407142639,76.46815991401672,4016.0,80,160,53889,result/other_cnn3d_salinas_fewshot
salinas,cnn3d,5,3,0.3443559910185752,0.1854214893887187,0.2382658704853085,0.1020145750803369,0.1948029463522786,21,28.265586853027344,99.6073739528656,4016.0,80,160,53889,result/other_cnn3d_salinas_fewshot
salinas,cnn3d,5,4,0.3571044183414055,0.248836688266924,0.2968571654458153,0.1550780437681941,0.2430642133761506,30,28.553869247436523,167.34857892990112,4016.0,80,160,53889,result/other_cnn3d_salinas_fewshot
salinas,knn,5,0,0.7931303234426321,0.8474368417317211,0.7705474611350576,0.8313845289979405,0.7936379386332099,0,0.0018749237060546,0.0350360870361328,,80,160,53889,result/other_traditional_baselines_fewshot_3datasets
salinas,knn,5,1,0.7378685817142645,0.8312965384081095,0.7121512191683907,0.7912798728742205,0.7214756438985733,0,0.0027351379394531,0.0335028171539306,,80,160,53889,result/other_traditional_baselines_fewshot_3datasets
salinas,knn,5,2,0.7271613872961087,0.8336757532912575,0.7004124971053778,0.8009683887989161,0.7010207358074263,0,0.0021400451660156,0.0627138614654541,,80,160,53889,result/other_traditional_baselines_fewshot_3datasets
salinas,knn,5,3,0.7215387184768691,0.8176283822343766,0.6936229810043512,0.7727087234217699,0.71211361407645,0,0.0022211074829101,0.0358898639678955,,80,160,53889,result/other_traditional_baselines_fewshot_3datasets
salinas,knn,5,4,0.7554974113455436,0.8270784856151476,0.7299661306484876,0.8042762890696815,0.7521924260946281,0,0.0037949085235595,0.0495951175689697,,80,160,53889,result/other_traditional_baselines_fewshot_3datasets
salinas,random_forest,5,0,0.7673551188554251,0.8391416054996774,0.7416549421304229,0.8306521164933496,0.7686480068030224,0,0.1537978649139404,0.1883199214935302,,80,160,53889,result/other_traditional_baselines_fewshot_3datasets
salinas,random_forest,5,1,0.7969344393104344,0.870257690130152,0.7751599958861768,0.853482760262877,0.7968683401980515,0,0.1999831199645996,0.2980079650878906,,80,160,53889,result/other_traditional_baselines_fewshot_3datasets
salinas,random_forest,5,2,0.7695633617250274,0.8482994495743568,0.7448443342149398,0.8308522113395636,0.7683262999733143,0,0.1941876411437988,0.2466480731964111,,80,160,53889,result/other_traditional_baselines_fewshot_3datasets
salinas,random_forest,5,3,0.7630314164300692,0.8321006810688469,0.736354235035472,0.8208844510513483,0.7628089324073507,0,0.2177512645721435,0.2354958057403564,,80,160,53889,result/other_traditional_baselines_fewshot_3datasets
salinas,random_forest,5,4,0.7758726270667483,0.8528712323363676,0.7522915756435768,0.8418300309349026,0.7727379072678651,0,0.1830971240997314,0.2142829895019531,,80,160,53889,result/other_traditional_baselines_fewshot_3datasets
salinas,svm_rbf,5,0,0.7875818812744716,0.8835567534914262,0.7660197850764626,0.8442344076869209,0.7834952850750203,0,0.002925157546997,0.2168340682983398,,80,160,53889,result/other_traditional_baselines_fewshot_3datasets
salinas,svm_rbf,5,1,0.783313848837425,0.8686919460128388,0.7604283875488909,0.8501655142918956,0.7822685663207843,0,0.0030121803283691,0.2363948822021484,,80,160,53889,result/other_traditional_baselines_fewshot_3datasets
salinas,svm_rbf,5,2,0.7982334057043181,0.8792211612733283,0.7757416693603196,0.8748746116504995,0.7998797731682613,0,0.0043106079101562,0.236464262008667,,80,160,53889,result/other_traditional_baselines_fewshot_3datasets
salinas,svm_rbf,5,3,0.7924622835829205,0.8735127964882843,0.7706385493002386,0.8512259816504714,0.7916086690324055,0,0.0036647319793701,0.2472500801086425,,80,160,53889,result/other_traditional_baselines_fewshot_3datasets
salinas,svm_rbf,5,4,0.7806231327358087,0.8619841267787915,0.7554567984300655,0.8573340154075059,0.780427266977386,0,0.0095219612121582,0.2427229881286621,,80,160,53889,result/other_traditional_baselines_fewshot_3datasets
salinas,cnn1d,10,0,0.7364753108216098,0.8251832404588435,0.7098432535483098,0.7955656497784552,0.7264455468825533,95,3.834979057312012,1.7901461124420166,7568.0,160,160,53809,result/other_cnn1d_cnn2d_baselines_fewshot_3datasets
salinas,cnn1d,10,1,0.7627906112360385,0.8201535995782281,0.7375430526591622,0.8036928602134373,0.7578240956594513,91,4.980547189712524,2.7809948921203613,7568.0,160,160,53809,result/other_cnn1d_cnn2d_baselines_fewshot_3datasets
salinas,cnn1d,10,2,0.7615640506235016,0.8478704924217878,0.7364686358595389,0.8258346394337905,0.7578647262054036,99,4.071502208709717,2.200900077819824,7568.0,160,160,53809,result/other_cnn1d_cnn2d_baselines_fewshot_3datasets
salinas,cnn1d,10,3,0.7398018918768235,0.8330182079352904,0.7141250758427451,0.8048109548713375,0.7191286677931567,90,4.8628199100494385,2.026805639266968,7568.0,160,160,53809,result/other_cnn1d_cnn2d_baselines_fewshot_3datasets
salinas,cnn1d,10,4,0.7447453028303815,0.8302727079033948,0.718930590249852,0.8046216522491538,0.7333346279765722,99,4.297015190124512,2.838855028152466,7568.0,160,160,53809,result/other_cnn1d_cnn2d_baselines_fewshot_3datasets
salinas,cnn2d,10,0,0.9290453269899088,0.9587245380846484,0.9210485062279216,0.9503286301119434,0.9286877594500172,52,12.387033939361572,17.16127324104309,28208.0,160,160,53809,result/other_cnn1d_cnn2d_baselines_fewshot_3datasets
salinas,cnn2d,10,1,0.9466446133546432,0.964203370929195,0.9407349644691612,0.9564459956579896,0.9469504054895632,49,11.912127017974854,10.550063133239746,28208.0,160,160,53809,result/other_cnn1d_cnn2d_baselines_fewshot_3datasets
salinas,cnn2d,10,2,0.923414298723262,0.9539739040259988,0.9150152397902296,0.9413127529188476,0.9235428047335535,60,17.551465034484863,17.187164068222046,28208.0,160,160,53809,result/other_cnn1d_cnn2d_baselines_fewshot_3datasets
salinas,cnn2d,10,3,0.9369250497128732,0.9638062306446984,0.9298396530693334,0.9577534307879888,0.9369794914546408,32,7.167643070220947,10.769339323043823,28208.0,160,160,53809,result/other_cnn1d_cnn2d_baselines_fewshot_3datasets
salinas,cnn2d,10,4,0.9422773142039436,0.959839257295622,0.9358198501573872,0.955572686772078,0.9423881548093715,48,14.992258071899414,17.08223795890808,28208.0,160,160,53809,result/other_cnn1d_cnn2d_baselines_fewshot_3datasets
salinas,cnn3d,10,0,0.682060621829062,0.6095284548143864,0.6481517868367797,0.54981071954359,0.6594154463999532,98,104.04802298545836,61.36558294296265,4016.0,160,160,53809,result/other_cnn3d_salinas_fewshot
salinas,cnn3d,10,1,0.4151721830920478,0.4936664999685451,0.3792175907501379,0.38240158634168,0.3383586708462191,93,103.52751803398132,139.40420722961426,4016.0,160,160,53809,result/other_cnn3d_salinas_fewshot
salinas,cnn3d,10,2,0.1326172201676299,0.1724914111299166,0.0964838074516776,0.0770286807900099,0.0773095143510668,11,23.498236179351807,51.70155191421509,4016.0,160,160,53809,result/other_cnn3d_salinas_fewshot
salinas,cnn3d,10,3,0.3424705904216766,0.1846627319641504,0.2374309538928688,0.1016612145998988,0.1952235688378021,11,23.438501119613647,51.9457950592041,4016.0,160,160,53809,result/other_cnn3d_salinas_fewshot
salinas,cnn3d,10,4,0.504673939303834,0.5668002402348573,0.4675130754333724,0.4738656470481505,0.4448878320285895,98,80.22713208198547,51.79113793373108,4016.0,160,160,53809,result/other_cnn3d_salinas_fewshot
salinas,knn,10,0,0.806891040532253,0.8826532758337924,0.7860547778310717,0.8667033017277275,0.8071685740570455,0,0.002274751663208,0.0350551605224609,,160,160,53809,result/other_traditional_baselines_fewshot_3datasets
salinas,knn,10,1,0.7869687227043803,0.8675575793070089,0.7644821856190703,0.8443368208730304,0.7848715718661774,0,0.0020122528076171,0.0372569561004638,,160,160,53809,result/other_traditional_baselines_fewshot_3datasets
salinas,knn,10,2,0.7739597465108068,0.8695681964633492,0.7498584435902463,0.853237308103027,0.7732139367944719,0,0.0017781257629394,0.0371458530426025,,160,160,53809,result/other_traditional_baselines_fewshot_3datasets
salinas,knn,10,3,0.8084149491720716,0.878597112160122,0.7874136947626778,0.8595946661957803,0.8092404767430861,0,0.0024671554565429,0.0576539039611816,,160,160,53809,result/other_traditional_baselines_fewshot_3datasets
salinas,knn,10,4,0.7909085840658626,0.8749990124118014,0.7688669046628156,0.8596396426296056,0.7885119402252542,0,0.0020210742950439,0.0741100311279296,,160,160,53809,result/other_traditional_baselines_fewshot_3datasets
salinas,random_forest,10,0,0.7886970581129551,0.8779241941020273,0.7660958915878899,0.8715652158143308,0.7878593598752245,0,0.2250990867614746,0.2109599113464355,,160,160,53809,result/other_traditional_baselines_fewshot_3datasets
salinas,random_forest,10,1,0.8288947945510974,0.8986358660344278,0.8096903317341392,0.8928085164849399,0.8289612163087189,0,0.2156441211700439,0.2063150405883789,,160,160,53809,result/other_traditional_baselines_fewshot_3datasets
salinas,random_forest,10,2,0.8142504042074746,0.8902472723682112,0.793232354187312,0.884710994752788,0.8140395714673535,0,0.2226402759552002,0.2358777523040771,,160,160,53809,result/other_traditional_baselines_fewshot_3datasets
salinas,random_forest,10,3,0.8203832072701592,0.8953653642113649,0.8002829458911184,0.8866291481875704,0.8195798722070944,0,0.1901490688323974,0.2193877696990966,,160,160,53809,result/other_traditional_baselines_fewshot_3datasets
salinas,random_forest,10,4,0.7903324722630043,0.8910757559639264,0.7685477286140217,0.8800813641014178,0.7832832731610306,0,0.2019710540771484,0.205240249633789,,160,160,53809,result/other_traditional_baselines_fewshot_3datasets
salinas,svm_rbf,10,0,0.8254381237339479,0.896322781702185,0.8057628097982171,0.8912968877544123,0.8260733517669723,0,0.0033040046691894,0.3875610828399658,,160,160,53809,result/other_traditional_baselines_fewshot_3datasets
salinas,svm_rbf,10,1,0.8351391031240127,0.9048994413295148,0.8172279656856277,0.8903748276381995,0.8357749336002397,0,0.0036790370941162,0.3732619285583496,,160,160,53809,result/other_traditional_baselines_fewshot_3datasets
salinas,svm_rbf,10,2,0.8224460592094259,0.9024178425910458,0.8027899074687923,0.8936163728573286,0.8228980421966396,0,0.0031609535217285,0.3824648857116699,,160,160,53809,result/other_traditional_baselines_fewshot_3datasets
salinas,svm_rbf,10,3,0.8425542195543496,0.9051986794447586,0.8248833652219063,0.8979667730399993,0.842151038057515,0,0.0035550594329833,0.3875269889831543,,160,160,53809,result/other_traditional_baselines_fewshot_3datasets
salinas,svm_rbf,10,4,0.8055715586611905,0.9009530390111744,0.785044290903088,0.8872336159486364,0.8039762764230625,0,0.0033228397369384,0.375756025314331,,160,160,53809,result/other_traditional_baselines_fewshot_3datasets
