dataset,shot,seed,model,OA,Macro-F1,mean_true_logit_margin,median_true_logit_margin,std_true_logit_margin,negative_logit_margin_rate,low_logit_margin_rate,safe_logit_margin_rate,mean_top1_top2_margin,median_top1_top2_margin,mean_true_prob_margin,median_true_prob_margin,negative_prob_margin_rate,low_prob_margin_rate,safe_prob_margin_rate,mean_top1_top2_prob_margin,train_size,validation_size,test_size,logit_source
salinas,10,0,hybridsn_small,0.911408872121764,0.9370495458884958,1.1863510354006763,0.87288898229599,1.2679763045580772,0.08859112787823599,0.2908435391848947,0.6205653329368693,1.2021284828517376,0.877225786447525,0.2978125604480055,0.17031334890312422,0.08859112787823599,0.30550651378022264,0.6059023583415414,0.30149375367655995,160,160,53809,checkpoint:result/hybridsn_small_fewshot_pavia_salinas_5_10shot/checkpoints/salinas_shot10_seed0.pt
salinas,10,0,spectral_qnn_gated_proto,0.8479622368005352,0.9212179916253448,1.8115276894953505,2.0350911617279053,1.547471005992715,0.15203776319946477,0.09639651359438012,0.7515657232061551,1.851192765613718,2.038743019104004,0.4828797314348312,0.6609632520751876,0.15203776319946477,0.10784441264472486,0.7401178241558104,0.4989556391155308,160,160,53809,checkpoint:result/hybridsn_small_spectral_qnn_gated_proto_salinas_10shot_partial/checkpoints/salinas_spectral_gated_qnn_prototype_shot10_seed0.pt;features:npz:result/hybridsn_small_spectral_qnn_gated_proto_salinas_10shot_partial/features/salinas_shot10_seed0_features.npz
salinas,10,1,hybridsn_small,0.956865951792451,0.975173410514579,2.1696404655518347,2.2569230794906616,1.7662322735958358,0.043134048207548924,0.06073333457228345,0.8961326172201677,2.1840427567198484,2.2569230794906616,0.5429887631861344,0.6769627866481984,0.043134048207548924,0.0689847423293501,0.887881209463101,0.5485405838906687,160,160,53809,checkpoint:result/hybridsn_small_fewshot_pavia_salinas_5_10shot/checkpoints/salinas_shot10_seed1.pt
salinas,10,1,spectral_qnn_gated_proto,0.9300488765819844,0.9669381617252665,2.6047680141049216,3.338937759399414,1.803844788288032,0.06995112341801557,0.020424092623910498,0.9096247839580739,2.6683869124534447,3.3390496969223022,0.6415534959115302,0.8831474689089277,0.06995112341801557,0.02148339497110149,0.9085654816108829,0.6684068002749828,160,160,53809,checkpoint:result/hybridsn_small_spectral_qnn_gated_proto_salinas_10shot_seed1_2/checkpoints/salinas_spectral_gated_qnn_prototype_shot10_seed1.pt;features:npz:result/hybridsn_small_spectral_qnn_gated_proto_salinas_10shot_seed1_2/features/salinas_shot10_seed1_features.npz
salinas,10,2,hybridsn_small,0.9435782118233009,0.9630614098513073,3.1095207138422314,3.0881940722465515,2.610212087045475,0.056421788176699066,0.04311546395584382,0.9004627478674572,3.141069603098659,3.0896732807159424,0.6231854345272783,0.8826316406459334,0.056421788176699066,0.046888067051980155,0.8966901447713208,0.6354878906730512,160,160,53809,checkpoint:result/hybridsn_small_fewshot_pavia_salinas_5_10shot/checkpoints/salinas_shot10_seed2.pt
salinas,10,2,spectral_qnn_gated_proto,0.9283019569217046,0.9562931555953078,3.30107473148431,4.1623746156692505,2.137955576204153,0.07169804307829546,0.01170807857421621,0.9165938783474883,3.381255931886837,4.162381529808044,0.7131394434251719,0.9454997347552109,0.07169804307829546,0.012377111635599992,0.9159248452861045,0.7473566374359781,160,160,53809,checkpoint:result/hybridsn_small_spectral_qnn_gated_proto_salinas_10shot_seed1_2/checkpoints/salinas_spectral_gated_qnn_prototype_shot10_seed2.pt;features:npz:result/hybridsn_small_spectral_qnn_gated_proto_salinas_10shot_seed1_2/features/salinas_shot10_seed2_features.npz
salinas,10,3,hybridsn_small,0.9430021000204427,0.9610610207427711,3.3014394485752554,3.5906436443328857,2.8281207828305712,0.05699789997955732,0.04265085766321619,0.9003512423572265,3.3389226791957305,3.5906436443328857,0.6187341562547201,0.9106959196145171,0.05699789997955732,0.045196900146815586,0.8978051998736271,0.634118025221536,160,160,53809,checkpoint:result/hybridsn_small_fewshot_pavia_salinas_5_10shot/checkpoints/salinas_shot10_seed3.pt
salinas,10,3,spectral_qnn_gated_proto,0.9503800479473694,0.9668220716509845,2.406470348213778,2.9378386735916138,1.7676947412296482,0.0496199520526306,0.019420543031834825,0.9309595049155346,2.4522779315973704,2.938399314880371,0.587576767030912,0.8087317996592972,0.0496199520526306,0.021353305209165754,0.9290267427382036,0.6052032315842576,160,160,53809,checkpoint:result/hybridsn_small_spectral_qnn_gated_proto_salinas_10shot_seed3_4/checkpoints/salinas_spectral_gated_qnn_prototype_shot10_seed3.pt;features:npz:result/hybridsn_small_spectral_qnn_gated_proto_salinas_10shot_seed3_4/features/salinas_shot10_seed3_features.npz
salinas,10,4,hybridsn_small,0.9252355553903622,0.935743628939,1.8395585719323868,1.4112399816513062,1.681249527608544,0.0747644446096378,0.06300061328030628,0.8622349421100559,1.8660441095134201,1.4155713319778442,0.46315151044008046,0.4755300025819185,0.0747644446096378,0.07216264937092308,0.8530729060194391,0.472750197811507,160,160,53809,checkpoint:result/hybridsn_small_fewshot_pavia_salinas_5_10shot/checkpoints/salinas_shot10_seed4.pt
salinas,10,4,spectral_qnn_gated_proto,0.879388206433868,0.9368993504346519,1.055867866668339,0.8002221584320068,0.9960204696231963,0.12061179356613205,0.039324276608002376,0.8400639298258655,1.1096946191908128,0.8083211183547974,0.262722786205754,0.21401442372041568,0.12061179356613205,0.057778438551171735,0.8216097678826962,0.28055378406638937,160,160,53809,checkpoint:result/hybridsn_small_spectral_qnn_gated_proto_salinas_10shot_seed3_4/checkpoints/salinas_spectral_gated_qnn_prototype_shot10_seed4.pt;features:npz:result/hybridsn_small_spectral_qnn_gated_proto_salinas_10shot_seed3_4/features/salinas_shot10_seed4_features.npz
