dataset,model,shot,seed,epoch,residual_scale,residual_warmup_factor,train_loss,train_ce_loss,train_supcon_loss,train_gate_confidence_penalty,train_accuracy,val_loss,val_OA,val_AA,val_Kappa,val_Macro-F1,val_Weighted-F1
salinas,spectral_qnn_confguard_gated_supcon,10,2,11,1.0,1.0,0.24944323897361756,0.14541128128767014,0.41905331835150716,0.4044258654117584,1.0,0.19316806346178056,0.975,0.9750000000000001,0.9733333333333334,0.9745527501618496,0.9745527501618497
salinas,spectral_qnn_confguard_gated_supcon,10,2,12,1.0,1.0,0.2335568130016327,0.12804667204618453,0.42497324347496035,0.4103098064661026,1.0,0.17029345035552979,0.9875,0.9875,0.9866666666666667,0.987468671679198,0.987468671679198
salinas,spectral_qnn_confguard_gated_supcon,10,2,13,1.0,1.0,0.21028274148702622,0.1099884569644928,0.3983095854520798,0.41264737248420713,1.0,0.16061582863330842,0.975,0.9750000000000001,0.9733333333333334,0.9745527501618496,0.9745527501618497
salinas,spectral_qnn_confguard_gated_supcon,10,2,14,1.0,1.0,0.1725352868437767,0.0978335127234459,0.270165853202343,0.41337209939956665,1.0,0.14881576746702194,0.975,0.9750000000000001,0.9733333333333334,0.9745527501618496,0.9745527501618497
salinas,spectral_qnn_confguard_gated_supcon,10,2,15,1.0,1.0,0.16664787381887436,0.08760852962732316,0.29232837483286855,0.41147333681583403,1.0,0.13748870939016342,0.975,0.9750000000000001,0.9733333333333334,0.9745527501618496,0.9745527501618497
salinas,spectral_qnn_confguard_gated_supcon,10,2,16,1.0,1.0,0.16140804663300515,0.07987436875700951,0.30581088587641714,0.40742994248867037,1.0,0.12791004963219166,0.98125,0.98125,0.98,0.9808184143222507,0.9808184143222507
salinas,spectral_qnn_confguard_gated_supcon,10,2,17,1.0,1.0,0.1754867821931839,0.07219543121755123,0.4160137951374054,0.4017717719078064,1.0,0.12337394654750825,0.98125,0.98125,0.98,0.9808184143222507,0.9808184143222507
salinas,spectral_qnn_confguard_gated_supcon,10,2,18,1.0,1.0,0.16936998516321183,0.06785058602690697,0.4089627839624882,0.39453679621219634,1.0,0.11934101656079292,0.98125,0.98125,0.98,0.9808184143222507,0.9808184143222507
salinas,spectral_qnn_confguard_gated_supcon,10,2,19,1.0,1.0,0.16003884449601175,0.06382871977984905,0.3846750184893608,0.385502365231514,1.0,0.10541449785232544,0.99375,0.99375,0.9933333333333333,0.9937343358395989,0.993734335839599
salinas,spectral_qnn_confguard_gated_supcon,10,2,20,1.0,1.0,0.1581838957965374,0.0576923418790102,0.4085852086544037,0.37549018263816836,1.0,0.10668784193694592,0.98125,0.98125,0.98,0.9808184143222507,0.9808184143222507
salinas,spectral_qnn_confguard_gated_supcon,10,2,21,1.0,1.0,0.15468720197677613,0.05397414416074753,0.4128535285592079,0.36284697949886324,1.0,0.10379117801785469,0.98125,0.98125,0.98,0.9808184143222507,0.9808184143222507
salinas,spectral_qnn_confguard_gated_supcon,10,2,22,1.0,1.0,0.1172306053340435,0.05013014879077673,0.24821579232811927,0.3491459757089615,1.0,0.10134490132331848,0.98125,0.98125,0.98,0.9808184143222507,0.9808184143222507
salinas,spectral_qnn_confguard_gated_supcon,10,2,23,1.0,1.0,0.11574908196926117,0.04621299281716347,0.2642015561461449,0.3339155316352844,1.0,0.09178188070654869,0.99375,0.99375,0.9933333333333333,0.9937343358395989,0.993734335839599
salinas,spectral_qnn_confguard_gated_supcon,10,2,24,1.0,1.0,0.15416908115148545,0.044178863428533076,0.4705025851726532,0.3177939772605896,1.0,0.08866827189922333,0.99375,0.99375,0.9933333333333333,0.9937343358395989,0.993734335839599
salinas,spectral_qnn_confguard_gated_supcon,10,2,25,1.0,1.0,0.11601592563092708,0.04068942479789257,0.30147159919142724,0.30064361095428466,1.0,0.08715246208012103,0.99375,0.99375,0.9933333333333333,0.9937343358395989,0.993734335839599
salinas,spectral_qnn_confguard_gated_supcon,10,2,26,1.0,1.0,0.11542937904596329,0.039569897763431075,0.30876063629984857,0.2821470558643341,1.0,0.09153501447290183,0.98125,0.98125,0.98,0.9808184143222507,0.9808184143222507
salinas,spectral_qnn_confguard_gated_supcon,10,2,27,1.0,1.0,0.13600746765732766,0.03649316523224115,0.43168364092707634,0.2635514706373215,1.0,0.08215964585542679,0.99375,0.99375,0.9933333333333333,0.9937343358395989,0.993734335839599
salinas,spectral_qnn_confguard_gated_supcon,10,2,28,1.0,1.0,0.10405940376222134,0.03493845853954554,0.28441152945160864,0.24477277994155883,1.0,0.08483518455177545,0.98125,0.98125,0.98,0.9808184143222507,0.9808184143222507
salinas,spectral_qnn_confguard_gated_supcon,10,2,29,1.0,1.0,0.13939690813422204,0.033366135135293004,0.47366701662540434,0.2259473592042923,1.0,0.08210889287292958,0.98125,0.98125,0.98,0.9808184143222507,0.9808184143222507
