dataset,shot,seed,qnn_label,class_id,class_name,precision_baseline,recall_baseline,f1_baseline,support,accuracy_baseline,precision_qnn,recall_qnn,f1_qnn,accuracy_qnn,delta_precision,delta_recall,delta_f1,delta_accuracy,support_weighted_delta_f1,support_weighted_delta_recall
indian_pines,5,0,Spectral QNN + SupCon,3,Corn,0.9086294416243654,0.8063063063063063,0.8544152744630071,222,0.8063063063063063,0.9043062200956936,0.8513513513513513,0.877030162412993,0.8513513513513513,-0.004323221528671817,0.04504504504504503,0.022614887949985896,0.04504504504504503,5.020505124896869,9.999999999999996
indian_pines,5,0,Spectral QNN + SupCon,4,Grass-pasture,0.9730538922155688,0.6944444444444444,0.8104738154613467,468,0.6944444444444444,1.0,0.7008547008547008,0.8241206030150754,0.7008547008547008,0.026946107784431184,0.0064102564102563875,0.013646787553728723,0.0064102564102563875,6.386696575145042,2.9999999999999893
indian_pines,5,0,Spectral QNN + SupCon,5,Grass-trees,0.8973988439306358,0.8685314685314686,0.8827292110874201,715,0.8685314685314686,0.8593103448275862,0.8713286713286713,0.8652777777777778,0.8713286713286713,-0.03808849910304968,0.002797202797202747,-0.017451433309642272,0.002797202797202747,-12.477774816394225,1.999999999999964
indian_pines,5,0,Spectral QNN + SupCon,6,Grass-pasture-mowed,0.2602739726027397,1.0,0.4130434782608695,19,1.0,0.2794117647058823,1.0,0.4367816091954023,1.0,0.019137792103142592,0.0,0.02373813093453281,0.0,0.45102448775612336,0.0
indian_pines,5,0,Spectral QNN + SupCon,7,Hay-windrowed,0.8558225508317929,1.0,0.9223107569721116,463,1.0,0.7729549248747913,1.0,0.871939736346516,1.0,-0.08286762595700159,0.0,-0.05037102062559562,0.0,-23.32178254965077,0.0
indian_pines,5,0,Spectral QNN + SupCon,8,Oats,0.1290322580645161,1.0,0.2285714285714285,12,1.0,0.1304347826086956,1.0,0.2307692307692307,1.0,0.0014025245441794953,0.0,0.00219780219780219,0.0,0.02637362637362628,0.0
indian_pines,5,0,Spectral QNN + SupCon,9,Soybean-notill,0.8198103266596417,0.812957157784744,0.8163693599160545,957,0.812957157784744,0.780718336483932,0.8631138975966562,0.8198511166253102,0.8631138975966562,-0.039091990175709745,0.050156739811912265,0.0034817567092556567,0.050156739811912265,3.3320411707576634,48.000000000000036
indian_pines,5,0,Spectral QNN + SupCon,10,Soybean-mintill,0.9512345679012346,0.6315573770491804,0.7591133004926108,2440,0.6315573770491804,0.9452466907340552,0.6438524590163934,0.7659678205753291,0.6438524590163934,-0.005987877167179412,0.012295081967213073,0.006854520082718252,0.012295081967213073,16.725029001832535,29.999999999999897
indian_pines,5,0,Spectral QNN + SupCon,11,Soybean-clean,0.3877551020408163,0.5916955017301038,0.4684931506849315,578,0.5916955017301038,0.2640977443609023,0.486159169550173,0.3422655298416565,0.486159169550173,-0.12365735767991404,-0.10553633217993075,-0.12622762084327505,-0.10553633217993075,-72.95956484741298,-60.99999999999997
indian_pines,5,0,Spectral QNN + SupCon,12,Wheat,0.4921875,0.9947368421052633,0.6585365853658537,190,0.9947368421052633,0.5192307692307693,0.9947368421052633,0.6823104693140795,0.9947368421052633,0.027043269230769273,0.0,0.02377388394822577,0.0,4.517037950162896,0.0
indian_pines,5,0,Spectral QNN + SupCon,13,Woods,0.9547920433996384,0.8448,0.8964346349745331,1250,0.8448,0.9417562724014336,0.8408,0.8884192730346576,0.8408,-0.013035770998204854,-0.0040000000000000036,-0.00801536193987551,-0.0040000000000000036,-10.019202424844387,-5.000000000000004
indian_pines,5,0,Spectral QNN + SupCon,14,Buildings-Grass-Trees-Drives,0.3856353591160221,0.9407008086253368,0.5470219435736677,371,0.9407008086253368,0.4697802197802198,0.921832884097035,0.6223839854413102,0.921832884097035,0.08414486066419768,-0.01886792452830177,0.0753620418676425,-0.01886792452830177,27.95931753289537,-6.999999999999957
indian_pines,5,0,Spectral QNN + SupCon,15,Stone-Steel-Towers,0.5362318840579711,0.9487179487179488,0.6851851851851852,78,0.9487179487179488,0.430939226519337,1.0,0.6023166023166023,1.0,-0.10529265753863404,0.05128205128205121,-0.0828685828685829,0.05128205128205121,-6.4637494637494655,3.9999999999999947
indian_pines,5,1,Spectral QNN + SupCon,0,Alfalfa,0.3928571428571428,1.0,0.5641025641025641,33,1.0,0.4230769230769231,1.0,0.5945945945945946,1.0,0.03021978021978028,0.0,0.03049203049203053,0.0,1.0062370062370074,0.0
indian_pines,5,1,Spectral QNN + SupCon,1,Corn-notill,0.7829888712241654,0.697098372257608,0.7375514788468738,1413,0.697098372257608,0.7703422053231939,0.7169143665958952,0.7426686217008798,0.7169143665958952,-0.012646665900971521,0.01981599433828729,0.005117142854005996,0.01981599433828729,7.230522852710473,27.999999999999943
indian_pines,5,1,Spectral QNN + SupCon,2,Corn-mintill,0.5714285714285714,0.3730061349693251,0.451373422420193,815,0.3730061349693251,0.4247191011235955,0.2319018404907975,0.3,0.2319018404907975,-0.1467094703049759,-0.1411042944785276,-0.15137342242019303,-0.1411042944785276,-123.36933927245731,-114.99999999999999
indian_pines,5,1,Spectral QNN + SupCon,3,Corn,0.4365079365079365,0.990990990990991,0.6060606060606061,222,0.990990990990991,0.3783231083844581,0.8333333333333334,0.5203938115330521,0.8333333333333334,-0.058184828123478416,-0.1576576576576576,-0.08566679452755399,-0.1576576576576576,-19.018028385116985,-34.999999999999986
indian_pines,5,1,Spectral QNN + SupCon,4,Grass-pasture,0.7338129496402878,0.6538461538461539,0.6915254237288135,468,0.6538461538461539,0.788659793814433,0.6538461538461539,0.7149532710280374,0.6538461538461539,0.054846844174145204,0.0,0.02342784729922387,0.0,10.964232536036771,0.0
indian_pines,5,1,Spectral QNN + SupCon,5,Grass-trees,0.8031784841075794,0.9188811188811188,0.8571428571428571,715,0.9188811188811188,0.7259825327510917,0.93006993006993,0.8154506437768241,0.93006993006993,-0.07719595135648771,0.01118881118881121,-0.041692213366033015,0.01118881118881121,-29.809932556713605,8.000000000000014
indian_pines,5,1,Spectral QNN + SupCon,6,Grass-pasture-mowed,0.1979166666666666,1.0,0.3304347826086956,19,1.0,0.25,1.0,0.4,1.0,0.0520833333333334,0.0,0.06956521739130445,0.0,1.3217391304347845,0.0
indian_pines,5,1,Spectral QNN + SupCon,7,Hay-windrowed,0.8638059701492538,1.0,0.9269269269269268,463,1.0,0.8869731800766284,1.0,0.9401015228426396,1.0,0.023167209927374643,0.0,0.013174595915712795,0.0,6.099837908975024,0.0
indian_pines,5,1,Spectral QNN + SupCon,8,Oats,0.1428571428571428,1.0,0.25,12,1.0,0.144578313253012,1.0,0.2526315789473684,1.0,0.0017211703958691926,0.0,0.0026315789473683737,0.0,0.031578947368420485,0.0
indian_pines,5,1,Spectral QNN + SupCon,9,Soybean-notill,0.8530927835051546,0.6917450365726228,0.7639930755914599,957,0.6917450365726228,0.7134445534838076,0.7596656217345873,0.7358299595141701,0.7596656217345873,-0.13964823002134696,0.06792058516196453,-0.02816311607728983,0.06792058516196453,-26.952102085966366,65.00000000000006
indian_pines,5,1,Spectral QNN + SupCon,10,Soybean-mintill,0.8447300771208226,0.6733606557377049,0.7493728620296465,2440,0.6733606557377049,0.9105011933174224,0.6254098360655738,0.7414965986394558,0.6254098360655738,0.06577111619659981,-0.047950819672131106,-0.007876263390190652,-0.047950819672131106,-19.21808267206519,-116.9999999999999
indian_pines,5,1,Spectral QNN + SupCon,11,Soybean-clean,0.5085536547433903,0.5657439446366782,0.5356265356265356,578,0.5657439446366782,0.6150537634408603,0.4948096885813148,0.548418024928092,0.4948096885813148,0.10650010869746995,-0.07093425605536341,0.01279148930155638,-0.07093425605536341,7.393480816299588,-41.00000000000005
indian_pines,5,1,Spectral QNN + SupCon,12,Wheat,0.3941908713692946,1.0,0.5654761904761905,190,1.0,0.375494071146245,1.0,0.5459770114942529,1.0,-0.018696800223049592,0.0,-0.019499178981937537,0.0,-3.7048440065681323,0.0
indian_pines,5,1,Spectral QNN + SupCon,13,Woods,0.9733806566104702,0.8776,0.923012200252419,1250,0.8776,0.9233333333333332,0.8864,0.9044897959183672,0.8864,-0.05004732327713701,0.008799999999999919,-0.018522404334051834,0.008799999999999919,-23.153005417564792,10.999999999999899
indian_pines,5,1,Spectral QNN + SupCon,14,Buildings-Grass-Trees-Drives,0.644404332129964,0.9622641509433962,0.7718918918918919,371,0.9622641509433962,0.5397058823529411,0.9892183288409704,0.698382492863939,0.9892183288409704,-0.1046984497770228,0.02695417789757415,-0.07350939902795284,0.02695417789757415,-27.271987039370504,10.000000000000009
indian_pines,5,1,Spectral QNN + SupCon,15,Stone-Steel-Towers,0.4642857142857143,1.0,0.6341463414634146,78,1.0,0.4698795180722891,1.0,0.639344262295082,1.0,0.005593803786574814,0.0,0.005197920831667369,0.0,0.40543782487005475,0.0
indian_pines,5,2,Spectral QNN + SupCon,0,Alfalfa,0.2119205298013245,0.9696969696969696,0.3478260869565217,33,0.9696969696969696,0.2229729729729729,1.0,0.3646408839779005,1.0,0.011052443171648385,0.030303030303030387,0.016814797021378836,0.030303030303030387,0.5548883017055015,1.0000000000000027
indian_pines,5,2,Spectral QNN + SupCon,1,Corn-notill,0.8574108818011257,0.3234253361641896,0.4696813977389517,1413,0.3234253361641896,0.8105906313645621,0.2816702052370842,0.4180672268907563,0.2816702052370842,-0.04682025043656357,-0.04175513092710542,-0.05161417084819536,-0.04175513092710542,-72.93082340850005,-58.99999999999996
indian_pines,5,2,Spectral QNN + SupCon,2,Corn-mintill,0.3907427341227126,0.4453987730061349,0.4162844036697247,815,0.4453987730061349,0.5117521367521367,0.5877300613496933,0.5471159337521416,0.5877300613496933,0.12100940262942411,0.1423312883435584,0.13083153008241694,0.1423312883435584,106.62769701716981,116.0000000000001
indian_pines,5,2,Spectral QNN + SupCon,3,Corn,0.964467005076142,0.8558558558558559,0.9069212410501192,222,0.8558558558558559,0.9409090909090908,0.9324324324324323,0.9366515837104072,0.9324324324324323,-0.02355791416705122,0.07657657657657646,0.029730342660288067,0.07657657657657646,6.600136070583951,16.999999999999975
